op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,6434.131,1004.690,0.031,16.000,32.547,20.035,43.965,96.000
enc-1st-layernorm,67.472,261.420,16.000,32.000,0.000,16.031,0.000,64.000
enc-attention-qkv,17436.099,468.707,18.000,64.000,1.500,48.000,48.000,48.000
enc-attention-score,212.818,608.069,36.000,96.000,0.000,64.000,64.000,0.000
enc-attention-softmax,845.319,1505.399,96.000,96.000,0.000,64.000,64.000,128.000
enc-attention-dropout,296.360,276.202,96.000,96.000,0.000,80.000,0.000,128.000
enc-attention-context,308.484,521.636,96.000,32.000,0.000,2.000,0.000,64.000
enc-attention-dense,5803.597,185.901,32.000,46.004,0.500,16.000,0.000,16.000
enc-post-attention-dropout,228.572,133.264,46.004,30.000,0.000,20.000,12.000,64.000
enc-2nd-layernorm,66.936,262.070,30.000,46.000,0.000,16.031,0.000,64.000
enc-MLP-GEMM-1,335.366,6204.951,46.000,38.002,2.000,8.000,0.000,16.000
enc-MLP-gelu,34.958,124.985,38.002,38.000,0.000,8.000,0.000,36.000
enc-MLP-GEMM-2,6012.398,303.143,38.000,46.004,2.000,16.000,0.000,16.000
enc-post-MLP-dropout,227.809,139.004,46.004,30.000,0.000,20.000,12.000,64.000
final-layernorm,128.716,800.687,30.000,30.000,0.000,32.031,0.000,32.000
gpt-post-process,5480.999,9893.799,30.000,14.000,24.547,98.238,1.762,0.000
