op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,82000.077,10103.881,0.062,224.000,399.656,280.070,671.930,1400.000
enc-1st-layernorm,1377.314,4117.888,224.000,448.000,0.000,224.062,0.000,896.000
enc-attention-qkv,260076.582,52566.904,280.000,896.000,147.000,672.000,672.000,728.000
enc-attention-score,6238.735,9848.028,560.000,1344.000,0.000,896.000,896.000,168.000
enc-attention-softmax,12415.040,20742.732,1344.000,1344.000,0.000,896.000,896.000,1792.000
enc-attention-dropout,4037.970,3764.606,1344.000,1344.000,0.000,1120.000,0.000,1792.000
enc-attention-context,5565.792,11004.341,1344.000,448.000,0.000,56.000,56.000,952.000
enc-attention-dense,84724.599,15439.397,448.000,616.027,49.000,224.000,0.000,280.000
enc-post-attention-dropout,3089.362,1795.781,616.027,392.000,0.000,280.000,224.000,448.000
enc-2nd-layernorm,1250.297,4111.892,392.000,616.000,0.000,224.062,0.000,896.000
enc-MLP-GEMM-1,78865.820,130289.912,616.000,616.027,196.000,224.000,0.000,448.000
enc-MLP-gelu,910.735,1677.233,616.027,616.000,0.000,224.000,0.000,448.000
enc-MLP-GEMM-2,152263.212,63297.689,616.000,616.027,196.000,224.000,0.000,448.000
enc-post-MLP-dropout,3067.744,1774.395,616.027,392.000,0.000,280.000,224.000,448.000
final-layernorm,2087.188,2886.933,392.000,392.000,0.000,448.062,0.000,448.000
gpt-post-process,119927.847,186946.553,392.000,168.000,343.656,392.852,1.148,0.000
