op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,177399.397,14861.917,0.125,448.000,227.828,560.141,1343.859,1502.000
enc-1st-layernorm,2497.405,8236.271,448.000,896.000,0.000,448.125,0.000,1792.000
enc-attention-qkv,51490.581,205613.363,896.000,616.000,73.500,168.000,0.000,616.000
enc-attention-score,6184.202,9941.542,616.000,1400.000,0.000,896.000,896.000,168.000
enc-attention-softmax,12131.941,20729.858,1400.000,1400.000,0.000,896.000,896.000,1792.000
enc-attention-dropout,4046.559,3750.098,1400.000,1400.000,0.000,1120.000,0.000,1792.000
enc-attention-context,5416.232,11011.338,1400.000,504.000,0.000,56.000,56.000,952.000
enc-attention-dense,169005.191,15785.062,504.000,896.027,24.500,448.000,0.000,504.000
enc-post-attention-dropout,6152.904,3562.552,896.027,448.000,0.000,560.000,448.000,952.000
enc-2nd-layernorm,2496.594,8235.580,448.000,896.000,0.000,448.125,0.000,1792.000
enc-MLP-GEMM-1,68277.419,234683.317,896.000,672.014,98.000,224.000,0.000,672.000
enc-MLP-gelu,912.935,1676.345,672.014,672.000,0.000,224.000,0.000,486.000
enc-MLP-GEMM-2,264913.863,62528.229,672.000,896.027,98.000,448.000,0.000,672.000
enc-post-MLP-dropout,6177.098,3572.208,896.027,448.000,0.000,560.000,448.000,952.000
final-layernorm,4154.325,5767.047,448.000,448.000,0.000,896.125,0.000,896.000
gpt-post-process,170263.559,309856.278,448.000,0.000,171.828,392.953,1.047,0.000
