op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,16863.650,7800.210,0.016,56.000,743.312,70.018,167.982,856.000
enc-1st-layernorm,320.411,1043.785,56.000,112.000,0.000,56.016,0.000,224.000
enc-attention-qkv,64980.775,23783.195,84.000,224.000,294.000,168.000,0.000,168.000
enc-attention-score,3041.083,4738.605,168.000,560.000,0.000,448.000,448.000,84.000
enc-attention-softmax,6015.104,10420.799,560.000,560.000,0.000,448.000,448.000,896.000
enc-attention-dropout,2032.846,1894.009,560.000,560.000,0.000,560.000,0.000,896.000
enc-attention-context,2755.016,5085.105,560.000,112.000,0.000,28.000,28.000,476.000
enc-attention-dense,21250.284,7549.930,112.000,140.027,98.000,56.000,0.000,84.000
enc-post-attention-dropout,777.555,452.316,140.027,84.000,0.000,70.000,42.000,152.000
enc-2nd-layernorm,322.378,1043.159,84.000,140.000,0.000,56.016,0.000,224.000
enc-MLP-GEMM-1,32874.709,44375.378,140.000,196.055,392.000,112.000,0.000,168.000
enc-MLP-gelu,453.508,841.504,196.055,196.000,0.000,112.000,0.000,266.000
enc-MLP-GEMM-2,45473.802,31089.258,196.000,140.027,392.000,56.000,0.000,168.000
enc-post-MLP-dropout,772.434,452.876,140.027,84.000,0.000,70.000,42.000,152.000
final-layernorm,321.531,749.958,84.000,84.000,0.000,56.016,0.000,112.000
gpt-post-process,53361.791,67498.791,84.000,28.000,687.312,196.400,1.600,0.000
