op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,7309.836,3477.764,0.016,20.000,333.125,25.018,74.982,374.000
enc-1st-layernorm,107.604,374.728,20.000,40.000,0.000,20.016,0.000,80.000
enc-attention-qkv,1592.886,8142.066,40.000,35.000,18.750,15.000,1.000,36.000
enc-attention-score,496.471,1361.603,35.000,153.000,0.000,128.000,128.000,20.000
enc-attention-softmax,1700.574,2993.709,153.000,153.000,0.000,128.000,128.000,256.000
enc-attention-dropout,587.302,547.218,153.000,153.000,0.000,160.000,0.000,256.000
enc-attention-context,720.400,1292.807,153.000,25.000,0.000,5.000,0.000,128.000
enc-attention-dense,6969.225,470.835,25.000,40.010,6.250,20.000,0.000,20.000
enc-post-attention-dropout,281.554,166.351,40.010,20.000,0.000,25.000,15.000,78.000
enc-2nd-layernorm,108.218,374.144,20.000,40.000,0.000,20.016,0.000,80.000
enc-MLP-GEMM-1,2057.725,8395.576,40.000,40.010,25.000,20.000,0.000,40.000
enc-MLP-gelu,81.438,165.081,40.010,40.000,0.000,20.000,0.000,78.000
enc-MLP-GEMM-2,8237.273,1805.753,40.000,40.010,25.000,20.000,0.000,40.000
enc-post-MLP-dropout,281.429,165.480,40.010,20.000,0.000,25.000,15.000,78.000
final-layernorm,107.431,458.354,20.000,20.000,0.000,20.016,0.000,40.000
gpt-post-process,26785.439,29790.735,20.000,0.000,313.125,250.525,1.475,0.000
