op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,177399.397,14861.917,0.125,448.000,227.828,560.141,1343.859,1502.000
enc-1st-layernorm,2497.405,8236.271,448.000,896.000,0.000,448.125,0.000,1792.000
enc-attention-qkv,521994.609,54033.613,504.000,1792.000,73.500,1344.000,1344.000,1344.000
enc-attention-score,6184.202,9941.542,1008.000,1792.000,0.000,896.000,896.000,168.000
enc-attention-softmax,12131.941,20729.858,1792.000,1792.000,0.000,896.000,896.000,1792.000
enc-attention-dropout,4046.559,3750.098,1792.000,1792.000,0.000,1120.000,0.000,1792.000
enc-attention-context,5416.232,11011.338,1792.000,896.000,0.000,56.000,56.000,952.000
enc-attention-dense,168957.466,15452.421,896.000,1288.027,24.500,448.000,0.000,504.000
enc-post-attention-dropout,6152.904,3562.552,1288.027,840.000,0.000,560.000,448.000,952.000
enc-2nd-layernorm,2496.594,8235.580,840.000,1288.000,0.000,448.125,0.000,1792.000
enc-MLP-GEMM-1,67035.204,236693.466,1288.000,1064.014,98.000,224.000,0.000,672.000
enc-MLP-gelu,912.935,1676.345,1064.014,1064.000,0.000,224.000,0.000,486.000
enc-MLP-GEMM-2,275304.133,60983.902,1064.000,1288.027,98.000,448.000,0.000,672.000
enc-post-MLP-dropout,6177.098,3572.208,1288.027,840.000,0.000,560.000,448.000,952.000
final-layernorm,4154.325,5767.047,840.000,840.000,0.000,896.125,0.000,896.000
gpt-post-process,170263.559,309856.278,840.000,392.000,171.828,392.953,1.047,0.000
