op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,6434.131,1004.690,0.031,16.000,32.547,20.035,43.965,96.000
enc-1st-layernorm,67.472,261.420,16.000,32.000,0.000,16.031,0.000,64.000
enc-attention-qkv,290.924,6258.804,32.000,22.000,1.500,6.375,0.000,16.000
enc-attention-score,212.818,608.069,22.000,82.000,0.000,64.000,64.000,0.000
enc-attention-softmax,845.319,1505.399,82.000,82.000,0.000,64.000,64.000,128.000
enc-attention-dropout,296.360,276.202,82.000,82.000,0.000,80.000,0.000,128.000
enc-attention-context,308.484,521.636,82.000,18.000,0.000,2.000,0.000,64.000
enc-attention-dense,5779.022,197.184,18.000,32.004,0.500,16.000,0.000,16.000
enc-post-attention-dropout,228.572,133.264,32.004,16.000,0.000,20.000,12.000,64.000
enc-2nd-layernorm,66.936,262.070,16.000,32.000,0.000,16.031,0.000,64.000
enc-MLP-GEMM-1,334.233,6174.278,32.000,24.002,2.000,8.000,0.000,16.000
enc-MLP-gelu,34.958,124.985,24.002,24.000,0.000,8.000,0.000,36.000
enc-MLP-GEMM-2,6015.414,301.510,24.000,32.004,2.000,16.000,0.000,16.000
enc-post-MLP-dropout,227.809,139.004,32.004,16.000,0.000,20.000,12.000,64.000
final-layernorm,128.716,800.687,16.000,16.000,0.000,32.031,0.000,32.000
gpt-post-process,5480.999,9893.799,16.000,0.000,24.547,98.238,1.762,0.000
