op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,34049.082,9173.858,0.031,112.000,743.312,140.035,307.965,1216.000
enc-1st-layernorm,665.039,2076.507,112.000,224.000,0.000,112.031,0.000,448.000
enc-attention-qkv,130620.885,49314.886,168.000,448.000,294.000,336.000,336.000,392.000
enc-attention-score,6104.749,9732.258,336.000,1120.000,0.000,896.000,896.000,168.000
enc-attention-softmax,12205.583,20789.361,1120.000,1120.000,0.000,896.000,896.000,1792.000
enc-attention-dropout,4043.466,3767.669,1120.000,1120.000,0.000,1120.000,0.000,1792.000
enc-attention-context,5458.230,10374.177,1120.000,224.000,0.000,56.000,56.000,952.000
enc-attention-dense,42624.104,15323.687,224.000,280.027,98.000,112.000,0.000,112.000
enc-post-attention-dropout,1550.329,899.249,280.027,168.000,0.000,140.000,84.000,264.000
enc-2nd-layernorm,639.200,2077.442,168.000,280.000,0.000,112.031,0.000,448.000
enc-MLP-GEMM-1,78953.284,86623.210,280.000,392.055,392.000,224.000,0.000,336.000
enc-MLP-gelu,911.474,1666.164,392.055,392.000,0.000,224.000,0.000,490.000
enc-MLP-GEMM-2,90187.621,61527.276,392.000,280.027,392.000,112.000,0.000,336.000
enc-post-MLP-dropout,1540.786,891.519,280.027,168.000,0.000,140.000,84.000,264.000
final-layernorm,1048.905,1469.737,168.000,168.000,0.000,224.031,0.000,224.000
gpt-post-process,151415.205,132250.261,168.000,56.000,687.312,392.801,1.199,0.000
