op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,156.558,1907.700,0.016,8.000,204.375,10.000,10.000,198.000
enc-1st-layernorm,41.562,162.697,8.000,16.000,0.000,8.016,0.000,40.000
enc-attention-qkv,1060.891,1050.460,16.000,32.000,12.000,24.000,20.000,24.000
enc-attention-score,894.928,1643.515,32.000,272.000,0.000,256.000,256.000,40.000
enc-attention-softmax,3345.400,5978.101,272.000,272.000,0.000,256.000,256.000,512.000
enc-attention-dropout,1169.205,1085.037,272.000,272.000,0.000,320.000,0.000,512.000
enc-attention-context,996.733,1617.008,272.000,16.000,0.000,8.000,12.000,256.000
enc-attention-dense,326.353,321.686,16.000,16.004,4.000,8.000,12.000,20.000
enc-post-attention-dropout,117.457,114.655,16.004,8.000,0.000,10.000,10.000,36.000
enc-2nd-layernorm,75.543,138.861,8.000,16.000,0.000,8.016,0.000,40.000
enc-MLP-GEMM-1,1327.640,1341.897,16.000,40.016,16.000,32.000,0.000,32.000
enc-MLP-gelu,128.323,252.581,40.016,40.000,0.000,32.000,0.000,100.000
enc-MLP-GEMM-2,1279.181,1288.414,40.000,16.004,16.000,8.000,0.000,32.000
enc-post-MLP-dropout,117.713,145.346,16.004,8.000,0.000,10.000,10.000,36.000
final-layernorm,54.973,449.514,8.000,8.000,0.000,8.016,0.000,20.000
gpt-post-process,19723.761,16662.455,8.000,0.000,196.375,392.775,1.225,0.000
