op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,804.061,10015.255,0.031,40.000,1272.500,50.000,0.000,1254.000
enc-1st-layernorm,242.651,740.647,40.000,80.000,0.000,40.031,0.000,160.000
enc-attention-qkv,12685.037,11868.042,80.000,160.000,75.000,120.000,120.000,160.000
enc-attention-score,4709.935,10607.189,160.000,1104.000,0.000,1024.000,1024.000,120.000
enc-attention-softmax,13589.555,23845.130,1104.000,1104.000,0.000,1024.000,1024.000,2048.000
enc-attention-dropout,4626.089,4325.151,1104.000,1104.000,0.000,1280.000,0.000,2048.000
enc-attention-context,5902.594,9203.780,1104.000,80.000,0.000,40.000,40.000,1064.000
enc-attention-dense,4252.362,3716.612,80.000,80.010,25.000,40.000,0.000,80.000
enc-post-attention-dropout,607.044,329.864,80.010,40.000,0.000,50.000,40.000,118.000
enc-2nd-layernorm,218.314,741.643,40.000,80.000,0.000,40.031,0.000,160.000
enc-MLP-GEMM-1,16300.321,14835.656,80.000,200.039,100.000,160.000,0.000,200.000
enc-MLP-gelu,651.520,1196.164,200.039,200.000,0.000,160.000,0.000,360.000
enc-MLP-GEMM-2,16897.738,14726.961,200.000,80.010,100.000,40.000,0.000,200.000
enc-post-MLP-dropout,553.179,321.668,80.010,40.000,0.000,50.000,40.000,118.000
final-layernorm,369.859,840.092,40.000,40.000,0.000,80.031,0.000,80.000
gpt-post-process,221634.269,192013.532,40.000,0.000,1252.500,2004.051,0.000,0.000
