op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,31687.218,4131.508,0.062,80.000,176.562,100.070,239.930,534.000
enc-1st-layernorm,434.333,1460.880,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,3530.198,30768.621,160.000,110.000,9.375,30.000,20.000,110.000
enc-attention-score,1046.288,2770.036,110.000,346.000,0.000,256.000,256.000,30.000
enc-attention-softmax,3387.290,5941.623,346.000,346.000,0.000,256.000,256.000,512.000
enc-attention-dropout,1162.446,1086.241,346.000,346.000,0.000,320.000,0.000,512.000
enc-attention-context,1529.717,2504.730,346.000,90.000,0.000,10.000,10.000,266.000
enc-attention-dense,28860.664,1222.605,90.000,160.010,3.125,80.000,0.000,90.000
enc-post-attention-dropout,1116.687,644.553,160.010,80.000,0.000,100.000,80.000,198.000
enc-2nd-layernorm,433.171,1459.748,80.000,160.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,4162.776,31388.146,160.000,120.005,12.500,40.000,0.000,120.000
enc-MLP-gelu,161.785,311.494,120.005,120.000,0.000,40.000,0.000,118.000
enc-MLP-GEMM-2,31385.314,3616.387,120.000,160.010,12.500,80.000,0.000,120.000
enc-post-MLP-dropout,1112.050,642.544,160.010,80.000,0.000,100.000,80.000,198.000
final-layernorm,735.086,1045.597,80.000,80.000,0.000,160.062,0.000,160.000
gpt-post-process,58726.412,79147.619,80.000,0.000,156.562,502.102,0.000,0.000
