op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,20354.748,5314.583,0.016,56.000,399.656,70.018,167.982,512.000
enc-1st-layernorm,321.424,1045.024,56.000,112.000,0.000,56.016,0.000,224.000
enc-attention-qkv,13224.036,27972.770,112.000,98.000,147.000,42.000,0.000,98.000
enc-attention-score,1470.238,2522.272,98.000,294.000,0.000,224.000,224.000,0.000
enc-attention-softmax,2985.775,5210.817,294.000,294.000,0.000,224.000,224.000,448.000
enc-attention-dropout,1020.575,950.134,294.000,294.000,0.000,280.000,0.000,448.000
enc-attention-context,1379.102,2682.924,294.000,70.000,0.000,14.000,0.000,224.000
enc-attention-dense,21313.244,4083.651,70.000,112.027,49.000,56.000,0.000,0.000
enc-post-attention-dropout,782.311,452.667,112.027,56.000,0.000,70.000,42.000,112.000
enc-2nd-layernorm,321.209,1044.589,56.000,112.000,0.000,56.016,0.000,224.000
enc-MLP-GEMM-1,16295.016,31688.392,112.000,112.027,196.000,56.000,0.000,112.000
enc-MLP-gelu,225.514,429.755,112.027,112.000,0.000,56.000,0.000,112.000
enc-MLP-GEMM-2,32238.990,15196.234,112.000,112.027,196.000,56.000,0.000,112.000
enc-post-MLP-dropout,775.337,453.830,112.027,56.000,0.000,70.000,42.000,112.000
final-layernorm,319.606,764.745,56.000,56.000,0.000,56.016,0.000,112.000
gpt-post-process,26434.374,47299.063,56.000,0.000,343.656,98.213,1.787,0.000
