op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,193.822,1962.262,0.016,8.000,204.375,10.000,10.000,198.000
enc-1st-layernorm,76.032,148.302,8.000,16.000,0.000,8.016,0.000,40.000
enc-attention-qkv,1067.245,1069.295,16.000,32.000,12.000,24.000,20.000,24.000
enc-attention-score,934.678,1677.102,32.000,272.000,0.000,256.000,256.000,40.000
enc-attention-softmax,3483.236,6244.588,272.000,272.000,0.000,256.000,256.000,512.000
enc-attention-dropout,1225.585,1136.649,272.000,272.000,0.000,320.000,0.000,512.000
enc-attention-context,1076.245,1600.915,272.000,16.000,0.000,8.000,12.000,256.000
enc-attention-dense,325.382,311.416,16.000,16.004,4.000,8.000,12.000,20.000
enc-post-attention-dropout,123.549,103.658,16.004,8.000,0.000,10.000,10.000,36.000
enc-2nd-layernorm,77.319,144.321,8.000,16.000,0.000,8.016,0.000,40.000
enc-MLP-GEMM-1,1330.984,1330.101,16.000,40.016,16.000,32.000,0.000,32.000
enc-MLP-gelu,135.857,261.903,40.016,40.000,0.000,32.000,0.000,98.000
enc-MLP-GEMM-2,1285.648,1346.159,40.000,16.004,16.000,8.000,0.000,32.000
enc-post-MLP-dropout,123.084,100.756,16.004,8.000,0.000,10.000,10.000,36.000
final-layernorm,80.132,468.314,8.000,8.000,0.000,8.016,0.000,20.000
gpt-post-process,20484.430,16220.903,8.000,0.000,196.375,392.775,1.225,0.000
