op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,7294.196,3576.750,0.016,20.000,333.125,25.018,74.982,354.000
enc-1st-layernorm,114.965,392.473,20.000,40.000,0.000,20.016,0.000,80.000
enc-attention-qkv,1739.490,8069.646,40.000,35.000,18.750,15.000,1.000,36.000
enc-attention-score,500.208,1362.753,35.000,153.000,0.000,128.000,128.000,20.000
enc-attention-softmax,1755.977,3121.328,153.000,153.000,0.000,128.000,128.000,256.000
enc-attention-dropout,618.434,566.202,153.000,153.000,0.000,160.000,0.000,256.000
enc-attention-context,776.255,1289.451,153.000,25.000,0.000,5.000,0.000,128.000
enc-attention-dense,7022.232,467.110,25.000,40.010,6.250,20.000,0.000,20.000
enc-post-attention-dropout,294.733,172.251,40.010,20.000,0.000,25.000,15.000,76.000
enc-2nd-layernorm,114.924,393.021,20.000,40.000,0.000,20.016,0.000,80.000
enc-MLP-GEMM-1,2229.232,8412.325,40.000,40.010,25.000,20.000,0.000,40.000
enc-MLP-gelu,86.474,175.107,40.010,40.000,0.000,20.000,0.000,76.000
enc-MLP-GEMM-2,8400.148,1905.453,40.000,40.010,25.000,20.000,0.000,40.000
enc-post-MLP-dropout,293.678,171.989,40.010,20.000,0.000,25.000,15.000,76.000
final-layernorm,114.858,506.347,20.000,20.000,0.000,20.016,0.000,40.000
gpt-post-process,27291.709,30945.402,20.000,0.000,313.125,250.525,1.475,0.000
