op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,84090.453,10511.410,0.062,224.000,399.656,280.070,671.930,1400.000
enc-1st-layernorm,1314.265,4331.034,224.000,448.000,0.000,224.062,0.000,896.000
enc-attention-qkv,50509.822,113101.518,448.000,392.000,147.000,168.000,112.000,392.000
enc-attention-score,6335.229,9724.981,392.000,1176.000,0.000,896.000,896.000,168.000
enc-attention-softmax,12252.617,21785.825,1176.000,1176.000,0.000,896.000,896.000,1792.000
enc-attention-dropout,4267.126,3944.689,1176.000,1176.000,0.000,1120.000,0.000,1792.000
enc-attention-context,5701.321,10142.577,1176.000,280.000,0.000,56.000,56.000,952.000
enc-attention-dense,85046.673,15059.674,280.000,448.027,49.000,224.000,0.000,280.000
enc-post-attention-dropout,3233.504,1871.914,448.027,224.000,0.000,280.000,224.000,448.000
enc-2nd-layernorm,1314.092,4335.994,224.000,448.000,0.000,224.062,0.000,896.000
enc-MLP-GEMM-1,95277.590,126559.573,448.000,448.027,196.000,224.000,0.000,448.000
enc-MLP-gelu,964.570,1744.282,448.027,448.000,0.000,224.000,0.000,448.000
enc-MLP-GEMM-2,168061.846,58587.646,448.000,448.027,196.000,224.000,0.000,448.000
enc-post-MLP-dropout,3228.605,1872.003,448.027,224.000,0.000,280.000,224.000,448.000
final-layernorm,2197.295,3040.069,224.000,224.000,0.000,448.062,0.000,448.000
gpt-post-process,112687.528,178702.414,224.000,0.000,343.656,392.852,1.148,0.000
