op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,164354.759,17325.133,0.125,448.000,399.656,560.141,1231.859,1344.000
enc-1st-layernorm,2617.234,8687.872,448.000,896.000,0.000,448.125,0.000,1792.000
enc-attention-qkv,102180.606,232048.810,896.000,784.000,147.000,336.000,112.000,784.000
enc-attention-score,12526.190,19272.530,784.000,2352.000,0.000,1792.000,1792.000,336.000
enc-attention-softmax,24476.552,43567.342,2352.000,2352.000,0.000,1792.000,1792.000,3584.000
enc-attention-dropout,8534.569,7887.751,2352.000,2352.000,0.000,2240.000,0.000,3584.000
enc-attention-context,11299.723,20251.906,2352.000,560.000,0.000,112.000,112.000,1904.000
enc-attention-dense,170116.335,28945.839,560.000,896.027,49.000,448.000,0.000,560.000
enc-post-attention-dropout,6460.971,3739.345,896.027,448.000,0.000,560.000,448.000,952.000
enc-2nd-layernorm,2618.521,8714.408,448.000,896.000,0.000,448.125,0.000,1792.000
enc-MLP-GEMM-1,140401.363,257126.677,896.000,896.027,196.000,448.000,0.000,896.000
enc-MLP-gelu,1933.235,3458.834,896.027,896.000,0.000,448.000,0.000,952.000
enc-MLP-GEMM-2,277314.198,116282.040,896.000,896.027,196.000,448.000,0.000,896.000
enc-post-MLP-dropout,6468.976,3739.423,896.027,448.000,0.000,560.000,448.000,952.000
final-layernorm,4384.655,6143.862,448.000,448.000,0.000,896.125,0.000,896.000
gpt-post-process,254635.084,367564.029,448.000,0.000,343.656,786.203,0.000,0.000
