op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,24343.920,7763.457,0.062,80.000,646.250,100.070,239.930,1004.000
enc-1st-layernorm,455.302,1523.823,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,74937.683,13227.183,120.000,320.000,37.500,240.000,240.000,280.000
enc-attention-score,4910.797,11582.237,240.000,1184.000,0.000,1024.000,1024.000,120.000
enc-attention-softmax,14006.466,24943.340,1184.000,1184.000,0.000,1024.000,1024.000,2048.000
enc-attention-dropout,4875.964,4509.938,1184.000,1184.000,0.000,1280.000,0.000,2048.000
enc-attention-context,6474.358,9477.621,1184.000,160.000,0.000,40.000,40.000,1064.000
enc-attention-dense,24454.600,3802.544,160.000,200.010,12.500,80.000,0.000,120.000
enc-post-attention-dropout,1163.769,671.017,200.010,120.000,0.000,100.000,80.000,196.000
enc-2nd-layernorm,455.260,1528.502,120.000,200.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,17098.218,34606.487,200.000,280.020,50.000,160.000,0.000,240.000
enc-MLP-gelu,684.071,1252.526,280.020,280.000,0.000,160.000,0.000,356.000
enc-MLP-GEMM-2,35495.245,15011.787,280.000,200.010,50.000,80.000,0.000,240.000
enc-post-MLP-dropout,1160.967,672.036,200.010,120.000,0.000,100.000,80.000,196.000
final-layernorm,769.687,1068.658,120.000,120.000,0.000,160.062,0.000,160.000
gpt-post-process,220934.027,237673.038,120.000,40.000,626.250,2004.102,0.000,0.000
