op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,58655.536,8012.140,0.125,160.000,333.125,200.141,439.859,970.000
enc-1st-layernorm,930.160,3058.487,160.000,320.000,0.000,160.125,0.000,640.000
enc-attention-qkv,13329.035,61933.124,320.000,280.000,18.750,120.000,0.000,280.000
enc-attention-score,4907.757,11557.412,280.000,1224.000,0.000,1024.000,1024.000,120.000
enc-attention-softmax,13991.040,24907.231,1224.000,1224.000,0.000,1024.000,1024.000,2048.000
enc-attention-dropout,4871.327,4506.952,1224.000,1224.000,0.000,1280.000,0.000,2048.000
enc-attention-context,6375.778,9452.939,1224.000,200.000,0.000,40.000,40.000,1064.000
enc-attention-dense,54622.531,3776.836,200.000,320.010,6.250,160.000,0.000,200.000
enc-post-attention-dropout,2317.852,1337.641,320.010,160.000,0.000,200.000,160.000,356.000
enc-2nd-layernorm,909.466,3061.748,160.000,320.000,0.000,160.125,0.000,640.000
enc-MLP-GEMM-1,16937.983,64683.533,320.000,320.010,25.000,160.000,0.000,320.000
enc-MLP-gelu,687.468,1252.109,320.010,320.000,0.000,160.000,0.000,356.000
enc-MLP-GEMM-2,65227.771,14774.203,320.000,320.010,25.000,160.000,0.000,320.000
enc-post-MLP-dropout,2312.607,1337.707,320.010,160.000,0.000,200.000,160.000,356.000
final-layernorm,1538.450,2133.930,160.000,160.000,0.000,320.125,0.000,320.000
gpt-post-process,223290.581,271883.953,160.000,0.000,313.125,2004.203,0.000,0.000
