op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,31802.791,4200.822,0.062,80.000,176.562,100.070,239.930,534.000
enc-1st-layernorm,455.433,1530.361,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,3633.898,30817.264,160.000,110.000,9.375,30.000,20.000,110.000
enc-attention-score,1126.111,2873.570,110.000,346.000,0.000,256.000,256.000,30.000
enc-attention-softmax,3500.175,6236.678,346.000,346.000,0.000,256.000,256.000,512.000
enc-attention-dropout,1225.942,1130.974,346.000,346.000,0.000,320.000,0.000,512.000
enc-attention-context,1587.421,2470.523,346.000,90.000,0.000,10.000,10.000,266.000
enc-attention-dense,28909.457,1377.505,90.000,160.010,3.125,80.000,0.000,90.000
enc-post-attention-dropout,1160.318,671.285,160.010,80.000,0.000,100.000,80.000,196.000
enc-2nd-layernorm,454.813,1531.106,80.000,160.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,4654.664,31473.321,160.000,120.005,12.500,40.000,0.000,120.000
enc-MLP-gelu,170.732,324.184,120.005,120.000,0.000,40.000,0.000,116.000
enc-MLP-GEMM-2,31515.336,3810.954,120.000,160.010,12.500,80.000,0.000,120.000
enc-post-MLP-dropout,1167.059,671.184,160.010,80.000,0.000,100.000,80.000,196.000
final-layernorm,770.140,1070.267,80.000,80.000,0.000,160.062,0.000,160.000
gpt-post-process,54733.461,74889.004,80.000,0.000,156.562,502.102,0.000,0.000
