op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,48614.085,10380.894,0.125,160.000,646.250,200.141,439.859,1284.000
enc-1st-layernorm,983.799,3050.774,160.000,320.000,0.000,160.125,0.000,640.000
enc-attention-qkv,26556.557,63496.721,320.000,400.000,37.500,240.000,160.000,400.000
enc-attention-score,9769.851,22178.477,400.000,2288.000,0.000,2048.000,2048.000,240.000
enc-attention-softmax,28052.098,49854.517,2288.000,2288.000,0.000,2048.000,2048.000,4096.000
enc-attention-dropout,9750.926,9011.197,2288.000,2288.000,0.000,2560.000,0.000,4096.000
enc-attention-context,12561.405,18894.887,2288.000,240.000,0.000,80.000,80.000,2128.000
enc-attention-dense,48779.696,7334.101,240.000,320.010,12.500,160.000,0.000,240.000
enc-post-attention-dropout,2317.542,1337.391,320.010,160.000,0.000,200.000,160.000,356.000
enc-2nd-layernorm,909.626,3058.243,160.000,320.000,0.000,160.125,0.000,640.000
enc-MLP-GEMM-1,34094.203,69065.815,320.000,480.020,50.000,320.000,0.000,480.000
enc-MLP-gelu,1374.382,2475.744,480.020,480.000,0.000,320.000,0.000,680.000
enc-MLP-GEMM-2,71071.851,29727.197,480.000,320.010,50.000,160.000,0.000,480.000
enc-post-MLP-dropout,2313.834,1338.339,320.010,160.000,0.000,200.000,160.000,356.000
final-layernorm,1538.765,2133.572,160.000,160.000,0.000,320.125,0.000,320.000
gpt-post-process,443967.688,517737.120,160.000,0.000,626.250,4008.203,0.000,0.000
