op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,5961.949,1218.385,0.031,16.000,57.094,20.035,47.965,120.000
enc-1st-layernorm,75.424,273.454,16.000,32.000,0.000,16.031,0.000,64.000
enc-attention-qkv,534.713,5949.509,32.000,28.000,3.000,12.000,0.000,28.000
enc-attention-score,421.637,839.657,28.000,148.000,0.000,128.000,128.000,20.000
enc-attention-softmax,1753.283,3134.233,148.000,148.000,0.000,128.000,128.000,256.000
enc-attention-dropout,619.125,568.622,148.000,148.000,0.000,160.000,0.000,256.000
enc-attention-context,445.390,789.249,148.000,20.000,0.000,4.000,0.000,128.000
enc-attention-dense,5528.200,152.385,20.000,32.004,1.000,16.000,0.000,16.000
enc-post-attention-dropout,237.352,138.861,32.004,16.000,0.000,20.000,12.000,64.000
enc-2nd-layernorm,75.936,273.144,16.000,32.000,0.000,16.031,0.000,64.000
enc-MLP-GEMM-1,615.579,5992.085,32.000,32.004,4.000,16.000,0.000,32.000
enc-MLP-gelu,69.827,142.628,32.004,32.000,0.000,16.000,0.000,64.000
enc-MLP-GEMM-2,5850.267,581.509,32.000,32.004,4.000,16.000,0.000,32.000
enc-post-MLP-dropout,239.015,138.724,32.004,16.000,0.000,20.000,12.000,64.000
final-layernorm,134.742,751.907,16.000,16.000,0.000,32.031,0.000,32.000
gpt-post-process,10604.161,13206.810,16.000,0.000,49.094,196.426,1.574,0.000
