op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,19741.946,3298.968,0.125,64.000,106.188,80.141,191.859,400.000
enc-1st-layernorm,269.139,1063.383,64.000,128.000,0.000,64.125,0.000,256.000
enc-attention-qkv,4480.302,20531.332,128.000,160.000,6.000,96.000,96.000,160.000
enc-attention-score,4123.199,6768.304,160.000,1120.000,0.000,1024.000,1024.000,96.000
enc-attention-softmax,13970.226,24942.213,1120.000,1120.000,0.000,1024.000,1024.000,2048.000
enc-attention-dropout,4884.881,4509.968,1120.000,1120.000,0.000,1280.000,0.000,2048.000
enc-attention-context,4204.017,6332.952,1120.000,96.000,0.000,32.000,32.000,1056.000
enc-attention-dense,17851.764,1227.206,96.000,128.004,2.000,64.000,0.000,96.000
enc-post-attention-dropout,950.378,538.129,128.004,64.000,0.000,80.000,64.000,162.000
enc-2nd-layernorm,269.657,1066.047,64.000,128.000,0.000,64.125,0.000,256.000
enc-MLP-GEMM-1,5622.840,21205.521,128.000,192.008,8.000,128.000,0.000,192.000
enc-MLP-gelu,550.336,1000.708,192.008,192.000,0.000,128.000,0.000,290.000
enc-MLP-GEMM-2,21268.696,4901.594,192.000,128.004,8.000,64.000,0.000,192.000
enc-post-MLP-dropout,933.444,539.666,128.004,64.000,0.000,80.000,64.000,162.000
final-layernorm,521.868,766.665,64.000,64.000,0.000,128.125,0.000,128.000
gpt-post-process,82864.100,78044.707,64.000,0.000,98.188,1572.203,0.000,0.000
