op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,14726.067,4072.416,0.031,40.000,333.125,50.035,109.965,522.000
enc-1st-layernorm,227.088,770.259,40.000,80.000,0.000,40.031,0.000,160.000
enc-attention-qkv,3644.049,15845.048,80.000,70.000,18.750,30.000,0.000,70.000
enc-attention-score,1143.348,2826.619,70.000,306.000,0.000,256.000,256.000,30.000
enc-attention-softmax,3507.107,6232.858,306.000,306.000,0.000,256.000,256.000,512.000
enc-attention-dropout,1227.552,1129.222,306.000,306.000,0.000,320.000,0.000,512.000
enc-attention-context,1609.743,2459.073,306.000,50.000,0.000,10.000,0.000,266.000
enc-attention-dense,13799.649,937.253,50.000,80.010,6.250,40.000,0.000,40.000
enc-post-attention-dropout,584.209,338.709,80.010,40.000,0.000,50.000,30.000,116.000
enc-2nd-layernorm,227.439,770.384,40.000,80.000,0.000,40.031,0.000,160.000
enc-MLP-GEMM-1,4579.723,16439.652,80.000,80.010,25.000,40.000,0.000,80.000
enc-MLP-gelu,174.391,326.973,80.010,80.000,0.000,40.000,0.000,116.000
enc-MLP-GEMM-2,16528.720,3829.819,80.000,80.010,25.000,40.000,0.000,80.000
enc-post-MLP-dropout,583.500,338.960,80.010,40.000,0.000,50.000,30.000,116.000
final-layernorm,385.576,806.016,40.000,40.000,0.000,80.031,0.000,80.000
gpt-post-process,54285.848,59863.096,40.000,0.000,313.125,502.051,0.000,0.000
