op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,3341.329,675.720,0.016,8.000,16.273,12.035,7.965,58.000
enc-1st-layernorm,59.891,177.139,8.000,16.000,0.000,8.031,11.969,72.000
enc-attention-qkv,8765.614,283.915,9.000,32.000,0.750,24.000,24.000,78.000
enc-attention-score,91.970,300.545,18.000,48.000,0.000,32.000,32.000,66.000
enc-attention-softmax,115.770,165.093,48.000,48.000,0.000,32.000,0.000,96.000
enc-attention-dropout,166.756,156.826,48.000,48.000,0.000,48.000,0.000,128.000
enc-attention-context,84.972,277.936,48.000,16.000,0.000,1.000,1.000,34.000
enc-attention-dense,3129.345,189.459,16.000,23.002,0.250,8.000,0.000,38.000
enc-post-attention-dropout,125.819,121.641,23.002,15.000,0.000,12.000,8.000,72.000
enc-2nd-layernorm,59.289,141.460,15.000,23.000,0.000,8.031,11.969,72.000
enc-MLP-GEMM-1,83.816,3259.569,23.000,19.001,1.000,4.000,0.000,20.000
enc-MLP-gelu,47.547,117.856,19.001,19.000,0.000,4.000,0.000,36.000
enc-MLP-GEMM-2,3055.167,173.348,19.000,23.002,1.000,8.000,0.000,36.000
enc-post-MLP-dropout,126.171,125.986,23.002,15.000,0.000,12.000,8.000,72.000
final-layernorm,94.742,800.264,15.000,15.000,0.000,16.031,3.969,36.000
gpt-post-process,3297.335,4601.282,15.000,7.000,12.273,98.238,51.762,0.000
