op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,30240.667,4477.835,0.062,80.000,166.562,120.141,239.859,770.000
enc-1st-layernorm,397.348,1487.941,80.000,160.000,0.000,80.125,0.000,640.000
enc-attention-qkv,80365.688,3664.404,100.000,320.000,9.375,240.000,240.000,740.000
enc-attention-score,1311.672,2255.118,200.000,672.000,0.000,512.000,512.000,1084.000
enc-attention-softmax,1577.568,1991.630,672.000,672.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,2586.764,2375.907,672.000,672.000,0.000,768.000,0.000,2048.000
enc-attention-context,1201.791,2318.847,672.000,160.000,0.000,20.000,20.000,572.000
enc-attention-dense,26210.207,566.924,160.000,220.005,3.125,80.000,0.000,260.000
enc-post-attention-dropout,1184.434,676.566,220.005,140.000,0.000,120.000,80.000,358.000
enc-2nd-layernorm,418.651,1486.772,140.000,220.000,0.000,80.125,0.000,640.000
enc-MLP-GEMM-1,2542.442,27787.459,220.000,220.005,12.500,80.000,0.000,320.000
enc-MLP-gelu,318.921,614.536,220.005,220.000,0.000,80.000,0.000,358.000
enc-MLP-GEMM-2,27662.408,2203.476,220.000,220.005,12.500,80.000,0.000,320.000
enc-post-MLP-dropout,1180.756,680.977,220.005,140.000,0.000,120.000,80.000,358.000
final-layernorm,773.740,1114.619,140.000,140.000,0.000,160.125,0.000,320.000
gpt-post-process,63092.297,62289.405,140.000,60.000,156.562,2004.203,1001.797,0.000
