op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,15166.247,3010.571,0.031,40.000,166.562,60.070,119.930,474.000
enc-1st-layernorm,207.126,709.599,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,40250.367,1888.061,50.000,160.000,9.375,120.000,120.000,370.000
enc-attention-score,666.195,1146.334,100.000,336.000,0.000,256.000,256.000,542.000
enc-attention-softmax,798.339,1004.541,336.000,336.000,0.000,256.000,0.000,768.000
enc-attention-dropout,1311.427,1195.484,336.000,336.000,0.000,384.000,0.000,1024.000
enc-attention-context,597.978,1170.963,336.000,80.000,0.000,10.000,10.000,286.000
enc-attention-dense,13226.688,336.367,80.000,110.005,3.125,40.000,0.000,130.000
enc-post-attention-dropout,594.181,342.917,110.005,70.000,0.000,60.000,40.000,198.000
enc-2nd-layernorm,199.562,725.567,70.000,110.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,1154.512,13937.491,110.000,110.005,12.500,40.000,0.000,160.000
enc-MLP-gelu,161.010,318.640,110.005,110.000,0.000,40.000,0.000,198.000
enc-MLP-GEMM-2,13896.912,952.899,110.000,110.005,12.500,40.000,0.000,160.000
enc-post-MLP-dropout,599.104,343.508,110.005,70.000,0.000,60.000,40.000,198.000
final-layernorm,407.892,658.810,70.000,70.000,0.000,80.062,0.000,160.000
gpt-post-process,31567.186,31066.626,70.000,30.000,156.562,1002.102,501.898,0.000
