op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,23173.106,3185.081,0.016,56.000,113.914,84.035,167.965,530.000
enc-1st-layernorm,361.800,1107.788,56.000,112.000,0.000,56.031,0.000,448.000
enc-attention-qkv,61524.045,2456.111,63.000,224.000,36.750,168.000,168.000,504.000
enc-attention-score,296.247,559.372,126.000,224.000,0.000,112.000,112.000,224.000
enc-attention-softmax,4243.386,6529.242,224.000,224.000,0.000,336.000,224.000,784.000
enc-attention-dropout,573.540,526.214,224.000,224.000,0.000,168.000,0.000,448.000
enc-attention-context,288.582,543.028,224.000,112.000,0.000,7.000,0.000,112.000
enc-attention-dense,20211.148,575.167,112.000,161.014,12.250,56.000,0.000,168.000
enc-post-attention-dropout,826.257,478.375,161.014,105.000,0.000,84.000,28.000,264.000
enc-2nd-layernorm,361.568,1096.129,105.000,161.000,0.000,56.031,0.000,448.000
enc-MLP-GEMM-1,2475.107,21375.424,161.000,133.007,49.000,28.000,0.000,140.000
enc-MLP-gelu,112.957,227.624,133.007,133.000,0.000,28.000,0.000,150.000
enc-MLP-GEMM-2,21659.309,2111.733,133.000,161.014,49.000,56.000,0.000,196.000
enc-post-MLP-dropout,826.359,477.511,161.014,105.000,0.000,84.000,28.000,264.000
final-layernorm,593.752,924.039,105.000,105.000,0.000,112.031,0.000,224.000
gpt-post-process,9030.676,25211.370,105.000,49.000,85.914,98.238,51.762,0.000
