op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,8609.670,4447.526,0.008,28.000,371.656,42.018,83.982,484.000
enc-1st-layernorm,191.522,559.920,28.000,56.000,0.000,28.016,0.000,224.000
enc-attention-qkv,25431.925,3584.349,42.000,112.000,147.000,84.000,84.000,196.000
enc-attention-score,571.817,1070.583,84.000,280.000,0.000,224.000,224.000,462.000
enc-attention-softmax,697.792,877.285,280.000,280.000,0.000,224.000,0.000,672.000
enc-attention-dropout,1143.140,1048.195,280.000,280.000,0.000,336.000,0.000,896.000
enc-attention-context,559.902,1102.811,280.000,56.000,0.000,14.000,0.000,252.000
enc-attention-dense,8470.917,1005.876,56.000,70.014,49.000,28.000,0.000,84.000
enc-post-attention-dropout,421.602,242.013,70.014,42.000,0.000,42.000,14.000,152.000
enc-2nd-layernorm,192.785,561.690,42.000,70.000,0.000,28.016,0.000,224.000
enc-MLP-GEMM-1,4834.372,11245.549,70.000,98.027,196.000,56.000,0.000,196.000
enc-MLP-gelu,223.047,432.861,98.027,98.000,0.000,56.000,0.000,224.000
enc-MLP-GEMM-2,11294.860,4083.365,98.000,70.014,196.000,28.000,0.000,140.000
enc-post-MLP-dropout,426.292,240.648,70.014,42.000,0.000,42.000,14.000,152.000
final-layernorm,193.095,487.185,42.000,42.000,0.000,28.016,0.000,112.000
gpt-post-process,10488.617,14981.651,42.000,14.000,343.656,196.400,101.600,0.000
