op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,434.333,1366.365,0.031,16.000,102.188,24.000,24.000,168.000
enc-1st-layernorm,66.090,259.876,16.000,32.000,0.000,16.062,0.000,128.000
enc-attention-qkv,1006.579,814.891,32.000,64.000,6.000,48.000,48.000,160.000
enc-attention-score,1481.968,2120.769,64.000,544.000,0.000,512.000,512.000,1072.000
enc-attention-softmax,1584.971,1989.228,544.000,544.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,2595.407,2384.388,544.000,544.000,0.000,768.000,0.000,2048.000
enc-attention-context,1169.688,2468.097,544.000,32.000,0.000,16.000,16.000,560.000
enc-attention-dense,205.231,197.124,32.000,32.002,2.000,16.000,0.000,64.000
enc-post-attention-dropout,264.806,154.269,32.002,16.000,0.000,24.000,8.000,100.000
enc-2nd-layernorm,71.710,275.713,16.000,32.000,0.000,16.062,0.000,128.000
enc-MLP-GEMM-1,733.572,818.950,32.000,80.008,8.000,64.000,0.000,208.000
enc-MLP-gelu,250.423,484.157,80.008,80.000,0.000,64.000,0.000,292.000
enc-MLP-GEMM-2,752.711,812.936,80.000,32.002,8.000,16.000,0.000,112.000
enc-post-MLP-dropout,247.735,145.596,32.002,16.000,0.000,24.000,8.000,100.000
final-layernorm,139.457,772.512,16.000,16.000,0.000,32.062,0.000,64.000
gpt-post-process,36328.322,18048.209,16.000,0.000,98.188,1572.102,785.898,0.000
