op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2559.060,953.448,0.016,8.000,53.094,12.035,7.965,90.000
enc-1st-layernorm,54.884,169.855,8.000,16.000,0.000,8.031,11.969,72.000
enc-attention-qkv,6546.742,245.762,12.000,32.000,3.000,24.000,24.000,76.000
enc-attention-score,367.457,541.776,24.000,144.000,0.000,128.000,128.000,276.000
enc-attention-softmax,402.486,502.771,144.000,144.000,0.000,128.000,0.000,384.000
enc-attention-dropout,659.329,601.685,144.000,144.000,0.000,192.000,0.000,512.000
enc-attention-context,283.855,617.248,144.000,16.000,0.000,4.000,0.000,148.000
enc-attention-dense,2164.561,141.966,16.000,20.002,1.000,8.000,0.000,36.000
enc-post-attention-dropout,126.380,98.979,20.002,12.000,0.000,12.000,8.000,72.000
enc-2nd-layernorm,61.607,172.240,12.000,20.000,0.000,8.031,11.969,72.000
enc-MLP-GEMM-1,195.587,2513.629,20.000,28.004,4.000,16.000,0.000,68.000
enc-MLP-gelu,66.102,138.968,28.004,28.000,0.000,16.000,0.000,100.000
enc-MLP-GEMM-2,2276.766,180.781,28.000,20.002,4.000,8.000,0.000,52.000
enc-post-MLP-dropout,126.851,121.635,20.002,12.000,0.000,12.000,8.000,72.000
final-layernorm,80.115,763.422,12.000,12.000,0.000,16.031,3.969,36.000
gpt-post-process,9521.872,7053.101,12.000,4.000,49.094,392.801,199.199,0.000
