op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,3130.454,3177.065,0.008,10.000,323.125,15.018,34.982,354.000
enc-1st-layernorm,103.092,194.299,10.000,20.000,0.000,10.016,0.000,80.000
enc-attention-qkv,8509.707,622.761,15.000,40.000,18.750,30.000,0.000,0.000
enc-attention-score,356.907,571.144,30.000,148.000,0.000,128.000,128.000,276.000
enc-attention-softmax,400.227,505.608,148.000,148.000,0.000,128.000,0.000,384.000
enc-attention-dropout,660.378,601.554,148.000,148.000,0.000,192.000,0.000,512.000
enc-attention-context,301.796,600.469,148.000,20.000,0.000,5.000,15.000,128.000
enc-attention-dense,2875.513,182.992,20.000,25.005,6.250,10.000,0.000,50.000
enc-post-attention-dropout,155.419,104.934,25.005,15.000,0.000,15.000,15.000,78.000
enc-2nd-layernorm,101.203,192.279,15.000,25.000,0.000,10.016,0.000,80.000
enc-MLP-GEMM-1,603.408,3455.347,25.000,35.010,25.000,20.000,0.000,70.000
enc-MLP-gelu,82.022,170.970,35.010,35.000,0.000,20.000,0.000,118.000
enc-MLP-GEMM-2,3271.091,539.935,35.000,25.005,25.000,10.000,0.000,50.000
enc-post-MLP-dropout,158.554,159.913,25.005,15.000,0.000,15.000,15.000,78.000
final-layernorm,85.312,504.488,15.000,15.000,0.000,10.016,0.000,40.000
gpt-post-process,15811.306,12305.778,15.000,5.000,313.125,502.025,251.975,0.000
