op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,16491.151,2407.080,0.031,40.000,88.281,60.070,119.930,406.000
enc-1st-layernorm,202.096,721.234,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,536.132,14724.940,80.000,55.000,4.688,15.000,0.000,80.000
enc-attention-score,351.232,573.814,55.000,173.000,0.000,128.000,128.000,276.000
enc-attention-softmax,400.770,503.647,173.000,173.000,0.000,128.000,0.000,384.000
enc-attention-dropout,653.887,604.898,173.000,173.000,0.000,192.000,0.000,512.000
enc-attention-context,301.480,595.599,173.000,45.000,0.000,5.000,0.000,138.000
enc-attention-dense,14244.759,201.929,45.000,80.005,1.562,40.000,0.000,120.000
enc-post-attention-dropout,590.730,343.299,80.005,40.000,0.000,60.000,40.000,198.000
enc-2nd-layernorm,194.335,709.319,40.000,80.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,585.222,14802.140,80.000,60.002,6.250,20.000,0.000,100.000
enc-MLP-gelu,82.439,165.194,60.002,60.000,0.000,20.000,0.000,118.000
enc-MLP-GEMM-2,14649.701,524.795,60.000,80.005,6.250,40.000,0.000,140.000
enc-post-MLP-dropout,596.792,343.531,80.005,40.000,0.000,60.000,40.000,198.000
final-layernorm,382.143,864.828,40.000,40.000,0.000,80.062,0.000,160.000
gpt-post-process,16024.798,23122.770,40.000,0.000,78.281,502.102,251.898,0.000
