op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,45572.096,5018.008,0.031,112.000,113.914,168.070,335.930,864.000
enc-1st-layernorm,689.793,2182.734,112.000,224.000,0.000,112.062,0.000,896.000
enc-attention-qkv,3951.979,41982.394,224.000,154.000,36.750,42.000,28.000,238.000
enc-attention-score,576.103,1070.273,154.000,350.000,0.000,224.000,224.000,462.000
enc-attention-softmax,699.121,876.141,350.000,350.000,0.000,224.000,0.000,672.000
enc-attention-dropout,1139.975,1046.622,350.000,350.000,0.000,336.000,0.000,896.000
enc-attention-context,557.405,1099.265,350.000,126.000,0.000,14.000,0.000,252.000
enc-attention-dense,40208.393,1157.051,126.000,224.014,12.250,112.000,0.000,336.000
enc-post-attention-dropout,1647.836,949.973,224.014,112.000,0.000,168.000,112.000,448.000
enc-2nd-layernorm,692.129,2181.321,112.000,224.000,0.000,112.062,0.000,896.000
enc-MLP-GEMM-1,4831.952,42749.506,224.000,168.007,49.000,56.000,0.000,280.000
enc-MLP-gelu,224.167,435.925,168.007,168.000,0.000,56.000,0.000,224.000
enc-MLP-GEMM-2,43002.015,4059.583,168.000,224.014,49.000,112.000,0.000,392.000
enc-post-MLP-dropout,1652.461,945.067,224.014,112.000,0.000,168.000,112.000,448.000
final-layernorm,1167.017,1597.935,112.000,112.000,0.000,224.062,0.000,448.000
gpt-post-process,16898.507,49521.887,112.000,0.000,85.914,196.477,101.523,0.000
