op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,30240.667,4477.835,0.062,80.000,166.562,120.141,239.859,770.000
enc-1st-layernorm,397.348,1487.941,80.000,160.000,0.000,80.125,0.000,640.000
enc-attention-qkv,2278.608,27597.934,160.000,140.000,9.375,60.000,60.000,260.000
enc-attention-score,1311.672,2255.118,140.000,612.000,0.000,512.000,512.000,1084.000
enc-attention-softmax,1577.568,1991.630,612.000,612.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,2586.764,2375.907,612.000,612.000,0.000,768.000,0.000,2048.000
enc-attention-context,1201.791,2318.847,612.000,100.000,0.000,20.000,20.000,572.000
enc-attention-dense,26204.759,566.387,100.000,160.005,3.125,80.000,0.000,260.000
enc-post-attention-dropout,1184.434,676.566,160.005,80.000,0.000,120.000,80.000,358.000
enc-2nd-layernorm,418.651,1486.772,80.000,160.000,0.000,80.125,0.000,640.000
enc-MLP-GEMM-1,2548.796,27701.414,160.000,160.005,12.500,80.000,0.000,320.000
enc-MLP-gelu,318.921,614.536,160.005,160.000,0.000,80.000,0.000,358.000
enc-MLP-GEMM-2,27660.584,2223.331,160.000,160.005,12.500,80.000,0.000,320.000
enc-post-MLP-dropout,1180.756,680.977,160.005,80.000,0.000,120.000,80.000,358.000
final-layernorm,773.740,1114.619,80.000,80.000,0.000,160.125,0.000,320.000
gpt-post-process,63092.297,62289.405,80.000,0.000,156.562,2004.203,1001.797,0.000
