op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,16491.151,2407.080,0.031,40.000,88.281,60.070,119.930,406.000
enc-1st-layernorm,202.096,721.234,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,43366.438,1422.018,45.000,160.000,4.688,120.000,120.000,360.000
enc-attention-score,351.232,573.814,90.000,208.000,0.000,128.000,128.000,276.000
enc-attention-softmax,400.770,503.647,208.000,208.000,0.000,128.000,0.000,384.000
enc-attention-dropout,653.887,604.898,208.000,208.000,0.000,192.000,0.000,512.000
enc-attention-context,301.480,595.599,208.000,80.000,0.000,5.000,0.000,138.000
enc-attention-dense,14243.042,202.006,80.000,115.005,1.562,40.000,0.000,120.000
enc-post-attention-dropout,590.730,343.299,115.005,75.000,0.000,60.000,40.000,198.000
enc-2nd-layernorm,194.335,709.319,75.000,115.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,586.998,14778.042,115.000,95.002,6.250,20.000,0.000,100.000
enc-MLP-gelu,82.439,165.194,95.002,95.000,0.000,20.000,0.000,118.000
enc-MLP-GEMM-2,14629.686,523.585,95.000,115.005,6.250,40.000,0.000,140.000
enc-post-MLP-dropout,596.792,343.531,115.005,75.000,0.000,60.000,40.000,198.000
final-layernorm,382.143,864.828,75.000,75.000,0.000,80.062,0.000,160.000
gpt-post-process,16024.798,23122.770,75.000,35.000,78.281,502.102,251.898,0.000
