op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,12127.924,1806.772,0.062,32.000,28.547,48.141,95.859,232.000
enc-1st-layernorm,125.819,514.597,32.000,64.000,0.000,32.125,0.000,256.000
enc-attention-qkv,31871.313,781.059,40.000,128.000,1.500,96.000,96.000,308.000
enc-attention-score,729.346,1070.422,80.000,320.000,0.000,256.000,256.000,532.000
enc-attention-softmax,793.099,997.972,320.000,320.000,0.000,256.000,0.000,768.000
enc-attention-dropout,1306.164,1195.276,320.000,320.000,0.000,384.000,0.000,1024.000
enc-attention-context,565.648,1242.709,320.000,64.000,0.000,8.000,12.000,292.000
enc-attention-dense,10389.310,187.236,64.000,88.002,0.500,32.000,0.000,116.000
enc-post-attention-dropout,477.576,275.105,88.002,56.000,0.000,48.000,32.000,164.000
enc-2nd-layernorm,125.867,516.844,56.000,88.000,0.000,32.125,0.000,256.000
enc-MLP-GEMM-1,372.142,10759.228,88.000,88.002,2.000,32.000,0.000,128.000
enc-MLP-gelu,127.637,249.064,88.002,88.000,0.000,32.000,0.000,164.000
enc-MLP-GEMM-2,10649.520,352.639,88.000,88.002,2.000,32.000,0.000,128.000
enc-post-MLP-dropout,478.417,274.807,88.002,56.000,0.000,48.000,32.000,164.000
final-layernorm,265.515,656.438,56.000,56.000,0.000,64.125,0.000,128.000
gpt-post-process,18683.702,19686.204,56.000,24.000,24.547,786.203,393.797,0.000
