op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,226.551,1147.985,0.016,8.000,102.188,12.000,8.000,134.000
enc-1st-layernorm,54.336,162.548,8.000,16.000,0.000,8.031,0.000,72.000
enc-attention-qkv,382.173,364.321,16.000,32.000,6.000,24.000,40.000,76.000
enc-attention-score,741.351,1071.537,32.000,272.000,0.000,256.000,256.000,552.000
enc-attention-softmax,795.203,998.777,272.000,272.000,0.000,256.000,0.000,768.000
enc-attention-dropout,1303.530,1196.009,272.000,272.000,0.000,384.000,0.000,1024.000
enc-attention-context,581.807,1237.220,272.000,16.000,0.000,8.000,12.000,272.000
enc-attention-dense,100.243,139.964,16.000,16.002,2.000,8.000,0.000,36.000
enc-post-attention-dropout,137.675,101.203,16.002,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,58.329,141.162,8.000,16.000,0.000,8.031,0.000,72.000
enc-MLP-GEMM-1,370.139,346.351,16.000,40.008,8.000,32.000,0.000,116.000
enc-MLP-gelu,128.400,253.361,40.008,40.000,0.000,32.000,0.000,164.000
enc-MLP-GEMM-2,343.305,376.815,40.000,16.002,8.000,8.000,0.000,68.000
enc-post-MLP-dropout,128.591,138.462,16.002,8.000,0.000,12.000,8.000,68.000
final-layernorm,84.925,739.610,8.000,8.000,0.000,16.031,3.969,36.000
gpt-post-process,18321.294,9359.694,8.000,0.000,98.188,786.051,393.949,0.000
