op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,6605.273,1055.413,0.031,16.000,16.273,24.070,23.930,104.000
enc-1st-layernorm,66.417,260.079,16.000,32.000,0.000,16.062,0.000,128.000
enc-attention-qkv,17320.967,374.180,18.000,64.000,0.750,48.000,48.000,144.000
enc-attention-score,185.186,301.015,36.000,96.000,0.000,64.000,64.000,128.000
enc-attention-softmax,202.459,257.236,96.000,96.000,0.000,64.000,0.000,192.000
enc-attention-dropout,328.773,304.550,96.000,96.000,0.000,96.000,0.000,256.000
enc-attention-context,144.547,314.957,96.000,32.000,0.000,2.000,0.000,64.000
enc-attention-dense,5810.535,191.259,32.000,46.002,0.250,16.000,0.000,48.000
enc-post-attention-dropout,242.120,141.490,46.002,30.000,0.000,24.000,8.000,100.000
enc-2nd-layernorm,66.489,257.993,30.000,46.000,0.000,16.062,0.000,128.000
enc-MLP-GEMM-1,98.360,6061.471,46.000,38.001,1.000,8.000,0.000,52.000
enc-MLP-gelu,64.176,118.780,38.001,38.000,0.000,8.000,12.000,68.000
enc-MLP-GEMM-2,5857.050,125.688,38.000,46.002,1.000,16.000,0.000,68.000
enc-post-MLP-dropout,243.175,152.034,46.002,30.000,0.000,24.000,8.000,100.000
final-layernorm,136.667,820.959,30.000,30.000,0.000,32.062,0.000,64.000
gpt-post-process,6059.265,8772.492,30.000,14.000,12.273,196.477,101.523,0.000
