op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,83882.105,9559.810,0.062,224.000,199.828,336.141,671.859,1612.000
enc-1st-layernorm,1386.404,4501.367,224.000,448.000,0.000,224.125,0.000,1792.000
enc-attention-qkv,231643.099,17105.263,280.000,896.000,73.500,672.000,672.000,2016.000
enc-attention-score,2558.029,4123.479,560.000,1344.000,0.000,896.000,896.000,1960.000
enc-attention-softmax,2768.141,3475.446,1344.000,1344.000,0.000,896.000,0.000,2688.000
enc-attention-dropout,4525.304,4163.307,1344.000,1344.000,0.000,1344.000,0.000,3584.000
enc-attention-context,2211.428,4220.915,1344.000,448.000,0.000,56.000,56.000,1064.000
enc-attention-dense,75473.785,4136.109,448.000,616.014,24.500,224.000,0.000,672.000
enc-post-attention-dropout,3278.798,1888.698,616.014,392.000,0.000,336.000,224.000,952.000
enc-2nd-layernorm,1333.606,4536.855,392.000,616.000,0.000,224.125,0.000,1792.000
enc-MLP-GEMM-1,19962.114,85794.801,616.000,616.014,98.000,224.000,0.000,896.000
enc-MLP-gelu,898.540,1659.304,616.014,616.000,0.000,224.000,0.000,952.000
enc-MLP-GEMM-2,86986.905,17028.689,616.000,616.014,98.000,224.000,0.000,896.000
enc-post-MLP-dropout,3298.891,1888.520,616.014,392.000,0.000,336.000,224.000,952.000
final-layernorm,2297.789,3284.705,392.000,392.000,0.000,448.125,0.000,896.000
gpt-post-process,45555.490,106074.756,392.000,168.000,171.828,786.203,393.797,0.000
