op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,7610.810,2218.574,0.016,20.000,166.562,30.035,49.965,296.000
enc-1st-layernorm,99.933,366.724,20.000,40.000,0.000,20.031,0.000,160.000
enc-attention-qkv,20220.780,863.254,25.000,80.000,9.375,60.000,60.000,180.000
enc-attention-score,357.097,573.546,50.000,168.000,0.000,128.000,128.000,276.000
enc-attention-softmax,399.631,504.518,168.000,168.000,0.000,128.000,0.000,384.000
enc-attention-dropout,654.048,601.745,168.000,168.000,0.000,192.000,0.000,512.000
enc-attention-context,300.890,589.770,168.000,40.000,0.000,5.000,15.000,128.000
enc-attention-dense,6681.329,186.700,40.000,55.005,3.125,20.000,0.000,80.000
enc-post-attention-dropout,302.523,173.575,55.005,35.000,0.000,30.000,10.000,118.000
enc-2nd-layernorm,101.441,364.286,35.000,55.000,0.000,20.031,0.000,160.000
enc-MLP-GEMM-1,583.291,7221.758,55.000,55.005,12.500,20.000,0.000,80.000
enc-MLP-gelu,81.956,166.732,55.005,55.000,0.000,20.000,0.000,118.000
enc-MLP-GEMM-2,7083.112,525.415,55.000,55.005,12.500,20.000,0.000,80.000
enc-post-MLP-dropout,302.869,173.777,55.005,35.000,0.000,30.000,10.000,118.000
final-layernorm,203.264,606.698,35.000,35.000,0.000,40.031,0.000,80.000
gpt-post-process,15847.886,16215.080,35.000,15.000,156.562,502.051,251.949,0.000
