op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,536.841,5246.705,0.016,20.000,636.250,30.000,0.000,628.000
enc-1st-layernorm,102.788,366.360,20.000,40.000,0.000,20.031,0.000,160.000
enc-attention-qkv,2170.634,2219.051,40.000,80.000,37.500,60.000,60.000,200.000
enc-attention-score,1264.209,2260.542,80.000,552.000,0.000,512.000,512.000,1084.000
enc-attention-softmax,1586.157,1995.248,552.000,552.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,2591.890,2384.323,552.000,552.000,0.000,768.000,0.000,2048.000
enc-attention-context,1227.349,2296.495,552.000,40.000,0.000,20.000,20.000,572.000
enc-attention-dense,597.000,628.096,40.000,40.005,12.500,20.000,0.000,80.000
enc-post-attention-dropout,331.354,174.797,40.005,20.000,0.000,30.000,10.000,118.000
enc-2nd-layernorm,104.517,369.275,20.000,40.000,0.000,20.031,0.000,160.000
enc-MLP-GEMM-1,2492.476,2176.028,40.000,100.020,50.000,80.000,0.000,260.000
enc-MLP-gelu,319.606,609.350,100.020,100.000,0.000,80.000,0.000,360.000
enc-MLP-GEMM-2,2539.635,2358.258,100.000,40.005,50.000,20.000,0.000,140.000
enc-post-MLP-dropout,306.827,172.931,40.005,20.000,0.000,30.000,10.000,118.000
final-layernorm,208.759,797.796,20.000,20.000,0.000,40.031,0.000,80.000
gpt-post-process,62787.962,35536.844,20.000,0.000,626.250,2004.051,1001.949,0.000
