op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,274.622,5386.215,0.008,10.000,636.250,15.000,25.000,648.000
enc-1st-layernorm,59.259,205.696,10.000,20.000,0.000,10.016,0.000,80.000
enc-attention-qkv,1133.829,1122.719,20.000,40.000,37.500,30.000,0.000,0.000
enc-attention-score,627.005,1143.724,40.000,276.000,0.000,256.000,256.000,542.000
enc-attention-softmax,795.978,1000.524,276.000,276.000,0.000,256.000,0.000,768.000
enc-attention-dropout,1304.179,1196.688,276.000,276.000,0.000,384.000,0.000,1024.000
enc-attention-context,614.351,1135.921,276.000,20.000,0.000,10.000,10.000,286.000
enc-attention-dense,315.434,345.576,20.000,20.005,12.500,10.000,0.000,0.000
enc-post-attention-dropout,156.772,151.867,20.005,10.000,0.000,15.000,15.000,78.000
enc-2nd-layernorm,86.689,192.785,10.000,20.000,0.000,10.016,0.000,80.000
enc-MLP-GEMM-1,1231.068,1233.220,20.000,50.020,50.000,40.000,0.000,0.000
enc-MLP-gelu,160.325,315.940,50.020,50.000,0.000,40.000,0.000,200.000
enc-MLP-GEMM-2,1246.423,1221.097,50.000,20.005,50.000,10.000,0.000,0.000
enc-post-MLP-dropout,160.015,148.886,20.005,10.000,0.000,15.000,15.000,78.000
final-layernorm,71.847,460.541,10.000,10.000,0.000,10.016,0.000,40.000
gpt-post-process,30985.427,18196.106,10.000,0.000,626.250,1002.025,501.975,0.000
