op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,21550.399,3805.536,0.016,56.000,199.828,84.035,167.965,616.000
enc-1st-layernorm,359.696,1091.594,56.000,112.000,0.000,56.031,0.000,448.000
enc-attention-qkv,4048.806,21330.631,112.000,98.000,73.500,42.000,0.000,168.000
enc-attention-score,574.797,1072.854,98.000,294.000,0.000,224.000,224.000,490.000
enc-attention-softmax,699.520,875.914,294.000,294.000,0.000,224.000,0.000,672.000
enc-attention-dropout,1141.512,1046.807,294.000,294.000,0.000,336.000,0.000,896.000
enc-attention-context,552.654,1106.668,294.000,70.000,0.000,14.000,0.000,266.000
enc-attention-dense,18968.332,1026.791,70.000,112.014,24.500,56.000,0.000,168.000
enc-post-attention-dropout,832.546,478.882,112.014,56.000,0.000,84.000,56.000,264.000
enc-2nd-layernorm,360.858,1096.874,56.000,112.000,0.000,56.031,0.000,448.000
enc-MLP-GEMM-1,4878.122,21912.074,112.000,112.014,98.000,56.000,0.000,224.000
enc-MLP-gelu,222.540,433.898,112.014,112.000,0.000,56.000,0.000,264.000
enc-MLP-GEMM-2,21862.286,4332.763,112.000,112.014,98.000,56.000,0.000,224.000
enc-post-MLP-dropout,832.719,479.048,112.014,56.000,0.000,84.000,56.000,264.000
final-layernorm,592.852,884.175,56.000,56.000,0.000,112.031,0.000,224.000
gpt-post-process,11080.068,26283.634,56.000,0.000,171.828,196.426,101.574,0.000
