op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1072.031,5648.702,0.031,40.000,636.250,60.000,120.000,796.000
enc-1st-layernorm,190.061,713.861,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,4603.672,4192.328,80.000,160.000,37.500,120.000,120.000,400.000
enc-attention-score,2583.647,4503.012,160.000,1104.000,0.000,1024.000,1024.000,2168.000
enc-attention-softmax,3181.303,3968.453,1104.000,1104.000,0.000,1024.000,0.000,3072.000
enc-attention-dropout,5159.724,4761.016,1104.000,1104.000,0.000,1536.000,0.000,4096.000
enc-attention-context,2493.614,4509.395,1104.000,80.000,0.000,40.000,40.000,1144.000
enc-attention-dense,1205.564,1213.670,80.000,80.005,12.500,40.000,0.000,160.000
enc-post-attention-dropout,651.753,379.282,80.005,40.000,0.000,60.000,40.000,198.000
enc-2nd-layernorm,195.837,722.539,40.000,80.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,5116.719,4372.674,80.000,200.020,50.000,160.000,0.000,520.000
enc-MLP-gelu,638.551,1200.247,200.020,200.000,0.000,160.000,0.000,680.000
enc-MLP-GEMM-2,5004.764,4918.706,200.000,80.005,50.000,40.000,0.000,240.000
enc-post-MLP-dropout,601.095,342.923,80.005,40.000,0.000,60.000,40.000,198.000
final-layernorm,392.848,852.722,40.000,40.000,0.000,80.062,0.000,160.000
gpt-post-process,128516.662,72121.668,40.000,0.000,626.250,4008.102,2003.898,0.000
