op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,136.656,1136.136,0.008,4.000,102.188,6.000,14.000,100.000
enc-1st-layernorm,57.292,160.545,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,261.903,272.238,8.000,16.000,6.000,12.000,12.000,32.000
enc-attention-score,377.023,539.988,16.000,136.000,0.000,128.000,128.000,276.000
enc-attention-softmax,401.032,504.011,136.000,136.000,0.000,128.000,0.000,384.000
enc-attention-dropout,650.746,602.013,136.000,136.000,0.000,192.000,0.000,512.000
enc-attention-context,282.699,618.166,136.000,8.000,0.000,4.000,0.000,148.000
enc-attention-dense,53.793,122.541,8.000,8.002,2.000,4.000,0.000,20.000
enc-post-attention-dropout,74.393,113.261,8.002,4.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,95.898,134.498,4.000,8.000,0.000,4.016,0.000,40.000
enc-MLP-GEMM-1,195.920,171.202,8.000,20.008,8.000,16.000,0.000,48.000
enc-MLP-gelu,66.406,148.332,20.008,20.000,0.000,16.000,0.000,100.000
enc-MLP-GEMM-2,180.483,195.444,20.000,8.002,8.000,4.000,0.000,36.000
enc-post-MLP-dropout,79.346,110.972,8.002,4.000,0.000,6.000,0.000,36.000
final-layernorm,65.118,531.012,4.000,4.000,0.000,4.016,0.000,20.000
gpt-post-process,9247.786,4851.860,4.000,0.000,98.188,392.775,199.225,0.000
