op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,32522.005,3900.242,0.062,80.000,88.281,120.141,239.859,620.000
enc-1st-layernorm,390.851,1482.797,80.000,160.000,0.000,80.125,0.000,640.000
enc-attention-qkv,86547.768,2998.853,90.000,320.000,4.688,240.000,240.000,720.000
enc-attention-score,694.966,1150.721,180.000,416.000,0.000,256.000,256.000,542.000
enc-attention-softmax,800.800,998.825,416.000,416.000,0.000,256.000,0.000,768.000
enc-attention-dropout,1303.130,1195.651,416.000,416.000,0.000,384.000,0.000,1024.000
enc-attention-context,599.235,1165.324,416.000,160.000,0.000,10.000,10.000,286.000
enc-attention-dense,28414.297,377.309,160.000,230.005,1.562,80.000,0.000,250.000
enc-post-attention-dropout,1179.516,678.414,230.005,150.000,0.000,120.000,80.000,358.000
enc-2nd-layernorm,391.114,1481.390,150.000,230.000,0.000,80.125,0.000,640.000
enc-MLP-GEMM-1,1128.596,29249.662,230.000,190.002,6.250,40.000,0.000,200.000
enc-MLP-gelu,160.325,317.782,190.002,190.000,0.000,40.000,0.000,198.000
enc-MLP-GEMM-2,29091.954,1039.577,190.000,230.005,6.250,80.000,0.000,280.000
enc-post-MLP-dropout,1181.680,678.766,230.005,150.000,0.000,120.000,80.000,358.000
final-layernorm,783.557,1100.302,150.000,150.000,0.000,160.125,0.000,320.000
gpt-post-process,31666.571,46501.356,150.000,70.000,78.281,1002.203,501.797,0.000
