op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,13003.272,1676.351,0.062,32.000,16.273,48.141,79.859,176.000
enc-1st-layernorm,126.320,511.819,32.000,64.000,0.000,32.125,0.000,256.000
enc-attention-qkv,34619.445,766.546,36.000,128.000,0.750,96.000,96.000,288.000
enc-attention-score,366.789,541.425,72.000,192.000,0.000,128.000,128.000,276.000
enc-attention-softmax,403.297,505.441,192.000,192.000,0.000,128.000,0.000,384.000
enc-attention-dropout,653.696,601.047,192.000,192.000,0.000,192.000,0.000,512.000
enc-attention-context,282.609,614.840,192.000,64.000,0.000,4.000,0.000,148.000
enc-attention-dense,11379.766,188.631,64.000,92.002,0.250,32.000,0.000,96.000
enc-post-attention-dropout,476.044,276.476,92.002,60.000,0.000,48.000,32.000,164.000
enc-2nd-layernorm,125.891,515.521,60.000,92.000,0.000,32.125,0.000,256.000
enc-MLP-GEMM-1,202.841,11715.853,92.000,76.001,1.000,16.000,0.000,80.000
enc-MLP-gelu,65.690,136.822,76.001,76.000,0.000,16.000,0.000,100.000
enc-MLP-GEMM-2,11480.856,190.896,76.000,92.002,1.000,32.000,0.000,112.000
enc-post-MLP-dropout,475.132,275.761,92.002,60.000,0.000,48.000,32.000,164.000
final-layernorm,265.014,648.904,60.000,60.000,0.000,64.125,0.000,128.000
gpt-post-process,11440.122,16874.009,60.000,28.000,12.273,392.953,199.047,0.000
