op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,198.579,979.710,0.016,8.000,102.188,12.000,8.000,134.000
enc-1st-layernorm,65.857,133.222,8.000,16.000,0.000,8.031,0.000,72.000
enc-attention-qkv,456.756,387.633,16.000,32.000,6.000,24.000,24.000,96.000
enc-attention-score,495.732,1088.595,32.000,272.000,0.000,256.000,256.000,552.000
enc-attention-softmax,588.620,744.826,272.000,272.000,0.000,256.000,0.000,768.000
enc-attention-dropout,942.904,815.374,272.000,272.000,0.000,384.000,0.000,1024.000
enc-attention-context,653.213,881.535,272.000,16.000,0.000,8.000,12.000,272.000
enc-attention-dense,121.075,118.184,16.000,16.002,2.000,8.000,0.000,36.000
enc-post-attention-dropout,102.508,97.698,16.002,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,65.088,123.370,8.000,16.000,0.000,8.031,0.000,72.000
enc-MLP-GEMM-1,403.047,395.161,16.000,40.008,8.000,32.000,0.000,116.000
enc-MLP-gelu,93.669,186.074,40.008,40.000,0.000,32.000,0.000,208.000
enc-MLP-GEMM-2,410.104,402.260,40.000,16.002,8.000,8.000,0.000,68.000
enc-post-MLP-dropout,100.368,107.610,16.002,8.000,0.000,12.000,8.000,72.000
final-layernorm,100.267,598.818,8.000,8.000,0.000,16.031,3.969,36.000
gpt-post-process,14150.423,7647.485,8.000,0.000,98.188,786.051,393.949,0.000
