op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1214.164,1742.750,0.016,20.000,166.562,30.035,49.965,286.000
enc-1st-layernorm,78.768,257.325,20.000,40.000,0.000,20.031,0.000,160.000
enc-attention-qkv,2742.642,611.818,25.000,80.000,9.375,60.000,60.000,180.000
enc-attention-score,310.087,594.813,50.000,168.000,0.000,128.000,128.000,276.000
enc-attention-softmax,290.054,379.872,168.000,168.000,0.000,128.000,0.000,384.000
enc-attention-dropout,462.151,412.023,168.000,168.000,0.000,192.000,0.000,512.000
enc-attention-context,329.709,585.359,168.000,40.000,0.000,5.000,15.000,128.000
enc-attention-dense,927.323,136.441,40.000,55.005,3.125,20.000,0.000,80.000
enc-post-attention-dropout,217.599,123.143,55.005,35.000,0.000,30.000,10.000,160.000
enc-2nd-layernorm,79.465,257.367,35.000,55.000,0.000,20.031,0.000,160.000
enc-MLP-GEMM-1,563.210,1525.921,55.000,55.005,12.500,20.000,0.000,80.000
enc-MLP-gelu,63.610,148.445,55.005,55.000,0.000,20.000,0.000,160.000
enc-MLP-GEMM-2,1334.000,533.891,55.000,55.005,12.500,20.000,0.000,80.000
enc-post-MLP-dropout,217.897,126.088,55.005,35.000,0.000,30.000,10.000,160.000
final-layernorm,142.938,663.328,35.000,35.000,0.000,40.031,0.000,80.000
gpt-post-process,13095.069,9216.142,35.000,15.000,156.562,502.051,251.949,0.000
