op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1494.253,1739.049,0.062,32.000,53.094,48.141,95.859,250.000
enc-1st-layernorm,105.482,355.113,32.000,64.000,0.000,32.125,0.000,256.000
enc-attention-qkv,748.008,1672.494,64.000,80.000,3.000,48.000,48.000,176.000
enc-attention-score,987.798,2045.238,80.000,560.000,0.000,512.000,512.000,1072.000
enc-attention-softmax,1163.781,1459.318,560.000,560.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,1885.575,1619.655,560.000,560.000,0.000,768.000,0.000,2048.000
enc-attention-context,1288.402,1679.236,560.000,48.000,0.000,16.000,16.000,560.000
enc-attention-dense,969.905,212.085,48.000,64.002,1.000,32.000,0.000,112.000
enc-post-attention-dropout,367.081,208.312,64.002,32.000,0.000,48.000,32.000,208.000
enc-2nd-layernorm,101.817,355.548,32.000,64.000,0.000,32.125,0.000,256.000
enc-MLP-GEMM-1,769.138,1710.570,64.000,96.004,4.000,64.000,0.000,224.000
enc-MLP-gelu,179.476,344.729,96.004,96.000,0.000,64.000,0.000,336.000
enc-MLP-GEMM-2,1503.760,733.405,96.000,64.002,4.000,32.000,0.000,160.000
enc-post-MLP-dropout,340.563,191.009,64.002,32.000,0.000,48.000,32.000,208.000
final-layernorm,203.890,567.871,32.000,32.000,0.000,64.125,0.000,128.000
gpt-post-process,28082.323,16215.223,32.000,0.000,49.094,1572.203,785.797,0.000
