op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1858.032,1594.961,0.062,32.000,28.547,48.141,95.859,184.000
enc-1st-layernorm,102.240,356.942,32.000,64.000,0.000,32.125,0.000,256.000
enc-attention-qkv,3053.564,693.756,40.000,128.000,1.500,96.000,96.000,308.000
enc-attention-score,493.741,1067.847,80.000,320.000,0.000,256.000,256.000,532.000
enc-attention-softmax,568.962,740.582,320.000,320.000,0.000,256.000,0.000,768.000
enc-attention-dropout,924.891,813.341,320.000,320.000,0.000,384.000,0.000,1024.000
enc-attention-context,635.290,881.284,320.000,64.000,0.000,8.000,12.000,292.000
enc-attention-dense,1228.619,120.944,64.000,88.002,0.500,32.000,0.000,116.000
enc-post-attention-dropout,341.922,191.396,88.002,56.000,0.000,48.000,32.000,208.000
enc-2nd-layernorm,102.133,357.270,56.000,88.000,0.000,32.125,0.000,256.000
enc-MLP-GEMM-1,382.143,1663.965,88.000,88.002,2.000,32.000,0.000,128.000
enc-MLP-gelu,92.876,191.599,88.002,88.000,0.000,32.000,0.000,208.000
enc-MLP-GEMM-2,1492.465,375.605,88.000,88.002,2.000,32.000,0.000,128.000
enc-post-MLP-dropout,340.456,191.498,88.002,56.000,0.000,48.000,32.000,208.000
final-layernorm,203.121,592.834,56.000,56.000,0.000,64.125,0.000,128.000
gpt-post-process,14546.883,9125.507,56.000,24.000,24.547,786.203,393.797,0.000
