op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2342.653,5482.024,0.031,112.000,715.312,168.000,336.000,1160.000
enc-1st-layernorm,587.863,1643.819,112.000,224.000,0.000,112.062,0.000,896.000
enc-attention-qkv,30314.374,26145.083,224.000,448.000,294.000,336.000,336.000,896.000
enc-attention-score,5180.955,6687.677,448.000,2016.000,0.000,1792.000,1792.000,3920.000
enc-attention-softmax,3888.941,5212.063,2016.000,2016.000,0.000,1792.000,0.000,5376.000
enc-attention-dropout,6486.303,5644.608,2016.000,2016.000,0.000,2688.000,0.000,7168.000
enc-attention-context,3851.366,8199.996,2016.000,224.000,0.000,112.000,112.000,2128.000
enc-attention-dense,9450.716,8066.684,224.000,224.014,98.000,112.000,0.000,448.000
enc-post-attention-dropout,1246.154,694.060,224.014,112.000,0.000,168.000,112.000,530.000
enc-2nd-layernorm,572.026,1672.786,112.000,224.000,0.000,112.062,0.000,896.000
enc-MLP-GEMM-1,37895.417,31996.089,224.000,560.055,392.000,448.000,0.000,1456.000
enc-MLP-gelu,1220.280,2262.211,560.055,560.000,0.000,448.000,0.000,1904.000
enc-MLP-GEMM-2,37288.851,31760.061,560.000,224.014,392.000,112.000,0.000,784.000
enc-post-MLP-dropout,1183.385,649.679,224.014,112.000,0.000,168.000,112.000,530.000
final-layernorm,977.600,1233.590,112.000,112.000,0.000,224.062,0.000,448.000
gpt-post-process,81645.584,67831.069,112.000,0.000,687.312,1572.102,785.898,0.000
