op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1858.032,1594.961,0.062,32.000,28.547,48.141,95.859,184.000
enc-1st-layernorm,102.240,356.942,32.000,64.000,0.000,32.125,0.000,256.000
enc-attention-qkv,382.721,1673.979,64.000,56.000,1.500,24.500,19.500,108.000
enc-attention-score,493.741,1067.847,56.000,296.000,0.000,256.000,256.000,532.000
enc-attention-softmax,568.962,740.582,296.000,296.000,0.000,256.000,0.000,768.000
enc-attention-dropout,924.891,813.341,296.000,296.000,0.000,384.000,0.000,1024.000
enc-attention-context,635.290,881.284,296.000,40.000,0.000,8.000,12.000,292.000
enc-attention-dense,1226.085,126.159,40.000,64.002,0.500,32.000,0.000,116.000
enc-post-attention-dropout,341.922,191.396,64.002,32.000,0.000,48.000,32.000,208.000
enc-2nd-layernorm,102.133,357.270,32.000,64.000,0.000,32.125,0.000,256.000
enc-MLP-GEMM-1,381.404,1652.580,64.000,64.002,2.000,32.000,0.000,128.000
enc-MLP-gelu,92.876,191.599,64.002,64.000,0.000,32.000,0.000,208.000
enc-MLP-GEMM-2,1499.742,373.071,64.000,64.002,2.000,32.000,0.000,128.000
enc-post-MLP-dropout,340.456,191.498,64.002,32.000,0.000,48.000,32.000,208.000
final-layernorm,203.121,592.834,32.000,32.000,0.000,64.125,0.000,128.000
gpt-post-process,14546.883,9125.507,32.000,0.000,24.547,786.203,393.797,0.000
