op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,227.064,3778.511,0.008,10.000,636.250,15.000,25.000,648.000
enc-1st-layernorm,73.451,148.553,10.000,20.000,0.000,10.016,0.000,80.000
enc-attention-qkv,947.517,824.666,20.000,40.000,37.500,30.000,30.000,100.000
enc-attention-score,634.319,1047.021,40.000,276.000,0.000,256.000,256.000,542.000
enc-attention-softmax,569.439,752.634,276.000,276.000,0.000,256.000,0.000,768.000
enc-attention-dropout,943.869,812.560,276.000,276.000,0.000,384.000,0.000,1024.000
enc-attention-context,607.759,1086.181,276.000,20.000,0.000,10.000,10.000,286.000
enc-attention-dense,289.607,272.089,20.000,20.005,12.500,10.000,0.000,40.000
enc-post-attention-dropout,130.677,87.291,20.005,10.000,0.000,15.000,15.000,80.000
enc-2nd-layernorm,64.772,143.719,10.000,20.000,0.000,10.016,0.000,80.000
enc-MLP-GEMM-1,1129.216,1066.732,20.000,50.020,50.000,40.000,0.000,130.000
enc-MLP-gelu,117.099,224.566,50.020,50.000,0.000,40.000,0.000,240.000
enc-MLP-GEMM-2,1110.870,1152.724,50.000,20.005,50.000,10.000,0.000,40.000
enc-post-MLP-dropout,134.104,86.486,20.005,10.000,0.000,15.000,15.000,80.000
final-layernorm,95.874,370.288,10.000,10.000,0.000,10.016,0.000,40.000
gpt-post-process,25344.783,19243.610,10.000,0.000,626.250,1002.025,501.975,0.000
