op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1282.936,3173.554,0.008,28.000,371.656,42.018,83.982,484.000
enc-1st-layernorm,167.686,427.729,28.000,56.000,0.000,28.016,0.000,224.000
enc-attention-qkv,3581.852,4236.764,56.000,70.000,147.000,42.000,14.000,154.000
enc-attention-score,626.838,892.442,70.000,266.000,0.000,224.000,224.000,462.000
enc-attention-softmax,509.149,706.625,266.000,266.000,0.000,224.000,0.000,672.000
enc-attention-dropout,819.606,714.636,266.000,266.000,0.000,336.000,0.000,896.000
enc-attention-context,505.006,998.503,266.000,42.000,0.000,14.000,0.000,252.000
enc-attention-dense,1815.486,1037.127,42.000,56.014,49.000,28.000,0.000,0.000
enc-post-attention-dropout,300.586,169.420,56.014,28.000,0.000,42.000,14.000,194.000
enc-2nd-layernorm,162.250,432.235,28.000,56.000,0.000,28.016,0.000,224.000
enc-MLP-GEMM-1,4697.263,5168.313,56.000,84.027,196.000,56.000,0.000,196.000
enc-MLP-gelu,158.411,302.279,84.027,84.000,0.000,56.000,0.000,308.000
enc-MLP-GEMM-2,5208.313,4327.434,84.000,56.014,196.000,28.000,0.000,140.000
enc-post-MLP-dropout,301.492,168.759,56.014,28.000,0.000,42.000,14.000,194.000
final-layernorm,164.425,389.826,28.000,28.000,0.000,28.016,0.000,112.000
gpt-post-process,9473.222,8689.731,28.000,0.000,343.656,196.400,101.600,0.000
