op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1531.041,2217.150,0.008,28.000,199.828,42.018,83.982,284.000
enc-1st-layernorm,162.882,432.199,28.000,56.000,0.000,28.016,0.000,224.000
enc-attention-qkv,4755.700,1744.097,35.000,112.000,73.500,84.000,84.000,252.000
enc-attention-score,314.599,458.843,70.000,168.000,0.000,112.000,112.000,244.000
enc-attention-softmax,2848.274,4497.260,168.000,168.000,0.000,336.000,224.000,784.000
enc-attention-dropout,428.587,362.813,168.000,168.000,0.000,168.000,0.000,448.000
enc-attention-context,272.912,520.301,168.000,56.000,0.000,7.000,0.000,126.000
enc-attention-dense,1604.098,513.607,56.000,77.014,24.500,28.000,0.000,84.000
enc-post-attention-dropout,299.788,168.437,77.014,49.000,0.000,42.000,14.000,194.000
enc-2nd-layernorm,160.956,430.799,49.000,77.000,0.000,28.016,0.000,224.000
enc-MLP-GEMM-1,2276.093,3401.637,77.000,77.014,98.000,28.000,0.000,112.000
enc-MLP-gelu,83.590,168.151,77.014,77.000,0.000,28.000,0.000,194.000
enc-MLP-GEMM-2,3236.604,2075.022,77.000,77.014,98.000,28.000,0.000,112.000
enc-post-MLP-dropout,304.019,168.329,77.014,49.000,0.000,42.000,14.000,194.000
final-layernorm,165.647,370.359,49.000,49.000,0.000,28.016,0.000,112.000
gpt-post-process,5135.173,5161.554,49.000,21.000,171.828,98.213,51.787,0.000
