op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,915.384,4302.680,0.031,40.000,636.250,60.000,120.000,796.000
enc-1st-layernorm,151.104,507.313,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,4318.982,3635.406,80.000,160.000,37.500,120.000,120.000,400.000
enc-attention-score,2560.318,3827.566,160.000,1104.000,0.000,1024.000,1024.000,2168.000
enc-attention-softmax,2364.779,3144.550,1104.000,1104.000,0.000,1024.000,0.000,3072.000
enc-attention-dropout,3786.695,3229.839,1104.000,1104.000,0.000,1536.000,0.000,4096.000
enc-attention-context,2323.127,4373.002,1104.000,80.000,0.000,40.000,40.000,1144.000
enc-attention-dense,1288.480,1235.992,80.000,80.005,12.500,40.000,0.000,160.000
enc-post-attention-dropout,455.743,258.011,80.005,40.000,0.000,60.000,40.000,240.000
enc-2nd-layernorm,151.497,545.251,40.000,80.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,4940.826,4230.750,80.000,200.020,50.000,160.000,0.000,520.000
enc-MLP-gelu,439.399,814.903,200.020,200.000,0.000,160.000,0.000,720.000
enc-MLP-GEMM-2,4860.044,4798.126,200.000,80.005,50.000,40.000,0.000,280.000
enc-post-MLP-dropout,440.645,240.529,80.005,40.000,0.000,60.000,40.000,240.000
final-layernorm,278.097,558.513,40.000,40.000,0.000,80.062,0.000,160.000
gpt-post-process,101377.624,71477.318,40.000,0.000,626.250,4008.102,2003.898,0.000
