op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2286.077,2328.354,0.031,40.000,166.562,60.070,119.930,406.000
enc-1st-layernorm,149.781,489.801,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,4281.241,1398.820,50.000,160.000,9.375,120.000,120.000,370.000
enc-attention-score,615.609,1045.078,100.000,336.000,0.000,256.000,256.000,542.000
enc-attention-softmax,569.379,745.833,336.000,336.000,0.000,256.000,0.000,768.000
enc-attention-dropout,926.912,813.156,336.000,336.000,0.000,384.000,0.000,1024.000
enc-attention-context,594.550,1090.199,336.000,80.000,0.000,10.000,10.000,286.000
enc-attention-dense,1660.681,274.104,80.000,110.005,3.125,40.000,0.000,130.000
enc-post-attention-dropout,422.275,237.018,110.005,70.000,0.000,60.000,40.000,240.000
enc-2nd-layernorm,142.270,502.527,70.000,110.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,1189.220,2821.165,110.000,110.005,12.500,40.000,0.000,160.000
enc-MLP-gelu,117.612,227.386,110.005,110.000,0.000,40.000,0.000,240.000
enc-MLP-GEMM-2,2539.414,1135.802,110.000,110.005,12.500,40.000,0.000,160.000
enc-post-MLP-dropout,422.341,237.644,110.005,70.000,0.000,60.000,40.000,240.000
final-layernorm,265.175,631.565,70.000,70.000,0.000,80.062,0.000,160.000
gpt-post-process,25641.090,17977.822,70.000,30.000,156.562,1002.102,501.898,0.000
