op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,519.735,558.156,0.008,4.000,28.547,6.018,0.000,46.000
enc-1st-layernorm,77.355,122.356,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,793.594,169.814,5.000,16.000,1.500,12.000,12.000,22.000
enc-attention-score,81.497,164.819,10.000,40.000,0.000,32.000,32.000,66.000
enc-attention-softmax,119.758,113.422,40.000,40.000,0.000,32.000,0.000,96.000
enc-attention-dropout,121.456,110.209,40.000,40.000,0.000,48.000,0.000,128.000
enc-attention-context,105.870,144.982,40.000,8.000,0.000,1.000,1.000,34.000
enc-attention-dense,494.158,111.413,8.000,11.002,0.500,4.000,0.000,2.000
enc-post-attention-dropout,101.429,91.696,11.002,7.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,64.558,125.384,7.000,11.000,0.000,4.016,0.000,40.000
enc-MLP-GEMM-1,96.560,617.933,11.000,11.002,2.000,4.000,0.000,20.000
enc-MLP-gelu,54.413,124.973,11.002,11.000,0.000,4.000,0.000,36.000
enc-MLP-GEMM-2,499.576,112.939,11.000,11.002,2.000,4.000,0.000,20.000
enc-post-MLP-dropout,94.360,99.623,11.002,7.000,0.000,6.000,0.000,36.000
final-layernorm,78.714,376.254,7.000,7.000,0.000,4.016,0.000,20.000
gpt-post-process,2221.149,1726.550,7.000,3.000,24.547,98.213,51.787,0.000
