op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,567.317,4764.473,0.008,28.000,715.312,42.000,56.000,744.000
enc-1st-layernorm,169.104,431.937,28.000,56.000,0.000,28.016,0.000,224.000
enc-attention-qkv,7265.306,6474.817,56.000,112.000,294.000,84.000,84.000,224.000
enc-attention-score,1234.603,1760.191,112.000,504.000,0.000,448.000,448.000,980.000
enc-attention-softmax,1008.064,1286.304,504.000,504.000,0.000,448.000,0.000,1344.000
enc-attention-dropout,1670.629,1420.832,504.000,504.000,0.000,672.000,0.000,1792.000
enc-attention-context,1021.010,2037.591,504.000,56.000,0.000,28.000,28.000,532.000
enc-attention-dense,2330.166,2261.168,56.000,56.014,98.000,28.000,0.000,0.000
enc-post-attention-dropout,303.304,168.729,56.014,28.000,0.000,42.000,28.000,194.000
enc-2nd-layernorm,164.419,438.416,28.000,56.000,0.000,28.016,0.000,224.000
enc-MLP-GEMM-1,9143.621,8002.847,56.000,140.055,392.000,112.000,0.000,364.000
enc-MLP-gelu,310.022,576.741,140.055,140.000,0.000,112.000,0.000,532.000
enc-MLP-GEMM-2,9419.614,8325.887,140.000,56.014,392.000,28.000,0.000,196.000
enc-post-MLP-dropout,304.234,168.443,56.014,28.000,0.000,42.000,28.000,194.000
final-layernorm,174.236,367.260,28.000,28.000,0.000,28.016,0.000,112.000
gpt-post-process,18416.220,15229.702,28.000,0.000,687.312,392.775,199.225,0.000
