op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1214.164,1742.750,0.016,20.000,166.562,30.035,49.965,286.000
enc-1st-layernorm,78.768,257.325,20.000,40.000,0.000,20.031,0.000,160.000
enc-attention-qkv,501.257,1439.840,40.000,35.000,9.375,15.000,21.000,60.000
enc-attention-score,310.087,594.813,35.000,153.000,0.000,128.000,128.000,276.000
enc-attention-softmax,290.054,379.872,153.000,153.000,0.000,128.000,0.000,384.000
enc-attention-dropout,462.151,412.023,153.000,153.000,0.000,192.000,0.000,512.000
enc-attention-context,329.709,585.359,153.000,25.000,0.000,5.000,15.000,128.000
enc-attention-dense,928.670,137.937,25.000,40.005,3.125,20.000,0.000,80.000
enc-post-attention-dropout,217.599,123.143,40.005,20.000,0.000,30.000,10.000,160.000
enc-2nd-layernorm,79.465,257.367,20.000,40.000,0.000,20.031,0.000,160.000
enc-MLP-GEMM-1,565.648,1506.054,40.000,40.005,12.500,20.000,0.000,80.000
enc-MLP-gelu,63.610,148.445,40.005,40.000,0.000,20.000,0.000,160.000
enc-MLP-GEMM-2,1325.500,521.523,40.000,40.005,12.500,20.000,0.000,80.000
enc-post-MLP-dropout,217.897,126.088,40.005,20.000,0.000,30.000,10.000,160.000
final-layernorm,142.938,663.328,20.000,20.000,0.000,40.031,0.000,80.000
gpt-post-process,13095.069,9216.142,20.000,0.000,156.562,502.051,251.949,0.000
