op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1179.755,4764.920,0.016,56.000,715.312,84.000,168.000,992.000
enc-1st-layernorm,316.793,853.658,56.000,112.000,0.000,56.031,0.000,448.000
enc-attention-qkv,14089.441,13079.393,112.000,224.000,294.000,168.000,168.000,560.000
enc-attention-score,2584.416,3343.487,224.000,1008.000,0.000,896.000,896.000,1960.000
enc-attention-softmax,2088.690,2624.893,1008.000,1008.000,0.000,896.000,0.000,2688.000
enc-attention-dropout,3347.659,2825.308,1008.000,1008.000,0.000,1344.000,0.000,3584.000
enc-attention-context,1997.411,4127.479,1008.000,112.000,0.000,56.000,56.000,1064.000
enc-attention-dense,4747.385,4242.998,112.000,112.014,98.000,56.000,0.000,224.000
enc-post-attention-dropout,632.674,349.325,112.014,56.000,0.000,84.000,56.000,306.000
enc-2nd-layernorm,305.909,838.816,56.000,112.000,0.000,56.031,0.000,448.000
enc-MLP-GEMM-1,18796.962,15880.966,112.000,280.055,392.000,224.000,0.000,728.000
enc-MLP-gelu,612.450,1138.115,280.055,280.000,0.000,224.000,0.000,980.000
enc-MLP-GEMM-2,23573.518,15770.632,280.000,112.014,392.000,56.000,0.000,392.000
enc-post-MLP-dropout,592.023,332.391,112.014,56.000,0.000,84.000,56.000,306.000
final-layernorm,501.108,619.787,56.000,56.000,0.000,112.031,0.000,224.000
gpt-post-process,38996.542,33535.582,56.000,0.000,687.312,786.051,393.949,0.000
