op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1862.520,3150.421,0.031,40.000,323.125,60.070,119.930,562.000
enc-1st-layernorm,151.616,522.083,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,4787.397,1968.640,60.000,160.000,18.750,120.000,120.000,380.000
enc-attention-score,1250.875,1930.588,120.000,592.000,0.000,512.000,512.000,1084.000
enc-attention-softmax,1155.001,1460.016,592.000,592.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,1892.036,1619.399,592.000,592.000,0.000,768.000,0.000,2048.000
enc-attention-context,1138.234,2154.672,592.000,80.000,0.000,20.000,20.000,572.000
enc-attention-dense,1586.026,570.774,80.000,100.005,6.250,40.000,0.000,140.000
enc-post-attention-dropout,447.851,237.924,100.005,60.000,0.000,60.000,40.000,240.000
enc-2nd-layernorm,140.953,501.877,60.000,100.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,2345.061,3227.597,100.000,140.010,25.000,80.000,0.000,280.000
enc-MLP-gelu,225.270,419.784,140.010,140.000,0.000,80.000,0.000,400.000
enc-MLP-GEMM-2,3148.234,2373.105,140.000,100.005,25.000,40.000,0.000,200.000
enc-post-MLP-dropout,424.415,238.043,100.005,60.000,0.000,60.000,40.000,240.000
final-layernorm,267.792,591.803,60.000,60.000,0.000,80.062,0.000,160.000
gpt-post-process,51388.431,36614.305,60.000,20.000,313.125,2004.102,1001.898,0.000
