op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2516.550,3737.396,0.016,56.000,371.656,84.035,139.965,760.000
enc-1st-layernorm,315.917,844.103,56.000,112.000,0.000,56.031,0.000,448.000
enc-attention-qkv,10552.806,6921.744,84.000,224.000,147.000,168.000,168.000,504.000
enc-attention-score,1244.140,1763.880,168.000,560.000,0.000,448.000,448.000,980.000
enc-attention-softmax,1037.914,1299.250,560.000,560.000,0.000,448.000,0.000,1344.000
enc-attention-dropout,1660.705,1418.561,560.000,560.000,0.000,672.000,0.000,1792.000
enc-attention-context,1018.798,2034.283,560.000,112.000,0.000,28.000,28.000,532.000
enc-attention-dense,3440.362,2000.785,112.000,140.014,49.000,56.000,0.000,196.000
enc-post-attention-dropout,589.651,329.149,140.014,84.000,0.000,84.000,28.000,306.000
enc-2nd-layernorm,298.584,828.153,84.000,140.000,0.000,56.031,0.000,448.000
enc-MLP-GEMM-1,9209.281,9317.219,140.000,196.027,196.000,112.000,0.000,392.000
enc-MLP-gelu,311.148,578.141,196.027,196.000,0.000,112.000,0.000,532.000
enc-MLP-GEMM-2,10689.348,8091.640,196.000,140.014,196.000,56.000,0.000,280.000
enc-post-MLP-dropout,590.181,328.696,140.014,84.000,0.000,84.000,28.000,306.000
final-layernorm,475.270,618.851,84.000,84.000,0.000,112.031,0.000,224.000
gpt-post-process,18697.810,16655.898,84.000,28.000,343.656,392.801,199.199,0.000
